Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 27440 | GridSize: 160
Generation 2 | Revalues: 29720 | GridSize: 159
Generation 3 | Revalues: 32580 | GridSize: 172
Generation 4 | Revalues: 35230 | GridSize: 179
Generation 5 | Revalues: 38750 | GridSize: 206
Generation 6 | Revalues: 42090 | GridSize: 225
Generation 7 | Revalues: 43450 | GridSize: 230
Generation 8 | Revalues: 44730 | GridSize: 232
Generation 9 | Revalues: 46460 | GridSize: 245
Generation 10 | Revalues: 47700 | GridSize: 250
Generation 11 | Revalues: 48900 | GridSize: 256
Generation 12 | Revalues: 51520 | GridSize: 271
Generation 13 | Revalues: 52900 | GridSize: 279
Generation 14 | Revalues: 54510 | GridSize: 271
Generation 15 | Revalues: 56170 | GridSize: 268
Generation 16 | Revalues: 57350 | GridSize: 281
Generation 17 | Revalues: 58570 | GridSize: 286
Generation 18 | Revalues: 59660 | GridSize: 291
Generation 19 | Revalues: 60790 | GridSize: 291
Generation 20 | Revalues: 62020 | GridSize: 287
Generation 21 | Revalues: 63140 | GridSize: 292
Generation 22 | Revalues: 64480 | GridSize: 294
Generation 23 | Revalues: 65530 | GridSize: 300
Generation 24 | Revalues: 66820 | GridSize: 299
Generation 25 | Revalues: 67920 | GridSize: 295
Generation 26 | Revalues: 69300 | GridSize: 297
Generation 27 | Revalues: 70390 | GridSize: 300
Generation 28 | Revalues: 72160 | GridSize: 283
Generation 29 | Revalues: 73650 | GridSize: 295
Generation 30 | Revalues: 74910 | GridSize: 300
Generation 31 | Revalues: 76130 | GridSize: 298
Generation 32 | Revalues: 77250 | GridSize: 296
Generation 33 | Revalues: 78500 | GridSize: 297
Generation 34 | Revalues: 79920 | GridSize: 294
Generation 35 | Revalues: 81050 | GridSize: 299
Generation 36 | Revalues: 82120 | GridSize: 298
Generation 37 | Revalues: 83470 | GridSize: 292
Generation 38 | Revalues: 84690 | GridSize: 277
Generation 39 | Revalues: 85840 | GridSize: 281
Generation 40 | Revalues: 86990 | GridSize: 291
Generation 41 | Revalues: 88100 | GridSize: 296
Generation 42 | Revalues: 89300 | GridSize: 288
Generation 43 | Revalues: 90430 | GridSize: 300
Generation 44 | Revalues: 91670 | GridSize: 295
Generation 45 | Revalues: 92700 | GridSize: 296
Generation 46 | Revalues: 94330 | GridSize: 296
Generation 47 | Revalues: 95480 | GridSize: 300
Generation 48 | Revalues: 96710 | GridSize: 294
Generation 49 | Revalues: 97860 | GridSize: 300
Generation 50 | Revalues: 99350 | GridSize: 300
Generation 51 | Revalues: 100500 | GridSize: 298
Generation 52 | Revalues: 103480 | GridSize: 297
Generation 53 | Revalues: 105200 | GridSize: 300
Generation 54 | Revalues: 106390 | GridSize: 297
Generation 55 | Revalues: 107570 | GridSize: 293
Generation 56 | Revalues: 108830 | GridSize: 299
Generation 57 | Revalues: 109930 | GridSize: 298
Generation 58 | Revalues: 111020 | GridSize: 300
Generation 59 | Revalues: 112100 | GridSize: 297
Generation 60 | Revalues: 113330 | GridSize: 299
Generation 61 | Revalues: 114600 | GridSize: 298
Generation 62 | Revalues: 115820 | GridSize: 297
Generation 63 | Revalues: 116840 | GridSize: 300
Generation 64 | Revalues: 117930 | GridSize: 300
Generation 65 | Revalues: 119350 | GridSize: 300
Generation 66 | Revalues: 120380 | GridSize: 300
Generation 67 | Revalues: 121690 | GridSize: 294
Generation 68 | Revalues: 122760 | GridSize: 300
Generation 69 | Revalues: 123830 | GridSize: 298
Generation 70 | Revalues: 124920 | GridSize: 298
Generation 71 | Revalues: 125960 | GridSize: 299
Generation 72 | Revalues: 127090 | GridSize: 300
Generation 73 | Revalues: 128220 | GridSize: 296
Generation 74 | Revalues: 129280 | GridSize: 296
Generation 75 | Revalues: 130420 | GridSize: 298
Generation 76 | Revalues: 131560 | GridSize: 300
Generation 77 | Revalues: 132760 | GridSize: 298
Generation 78 | Revalues: 133970 | GridSize: 300
Generation 79 | Revalues: 135030 | GridSize: 300
Generation 80 | Revalues: 136050 | GridSize: 299
Generation 81 | Revalues: 137220 | GridSize: 300
Generation 82 | Revalues: 138530 | GridSize: 297
Generation 83 | Revalues: 139640 | GridSize: 299
Generation 84 | Revalues: 140870 | GridSize: 300
Generation 85 | Revalues: 142010 | GridSize: 300
Generation 86 | Revalues: 143350 | GridSize: 292
Generation 87 | Revalues: 144370 | GridSize: 300
Generation 88 | Revalues: 145460 | GridSize: 300
Generation 89 | Revalues: 146480 | GridSize: 298
Generation 90 | Revalues: 147540 | GridSize: 300
Generation 91 | Revalues: 148860 | GridSize: 299
Generation 92 | Revalues: 150080 | GridSize: 300
Generation 93 | Revalues: 151270 | GridSize: 299
Generation 94 | Revalues: 152330 | GridSize: 300
Generation 95 | Revalues: 153380 | GridSize: 300
Generation 96 | Revalues: 154480 | GridSize: 298
Generation 97 | Revalues: 155590 | GridSize: 300
Generation 98 | Revalues: 156590 | GridSize: 300
Generation 99 | Revalues: 157630 | GridSize: 300
Generation 100 | Revalues: 158680 | GridSize: 297
Generation 101 | Revalues: 159800 | GridSize: 298
Generation 102 | Revalues: 160890 | GridSize: 300
Generation 103 | Revalues: 162020 | GridSize: 293
Generation 104 | Revalues: 163110 | GridSize: 300
Generation 105 | Revalues: 164160 | GridSize: 300
Generation 106 | Revalues: 165440 | GridSize: 299
Generation 107 | Revalues: 166500 | GridSize: 300
Generation 108 | Revalues: 167700 | GridSize: 299
Generation 109 | Revalues: 168860 | GridSize: 300
Generation 110 | Revalues: 169950 | GridSize: 300
Generation 111 | Revalues: 171070 | GridSize: 300
Generation 112 | Revalues: 172150 | GridSize: 300
Generation 113 | Revalues: 173240 | GridSize: 300
Generation 114 | Revalues: 174450 | GridSize: 300
Generation 115 | Revalues: 175610 | GridSize: 299
Generation 116 | Revalues: 176710 | GridSize: 300
Generation 117 | Revalues: 177760 | GridSize: 300
Generation 118 | Revalues: 178800 | GridSize: 300
Generation 119 | Revalues: 180010 | GridSize: 300
Generation 120 | Revalues: 181270 | GridSize: 300
Generation 121 | Revalues: 182330 | GridSize: 300
Generation 122 | Revalues: 183520 | GridSize: 300
Generation 123 | Revalues: 184740 | GridSize: 300
Generation 124 | Revalues: 185770 | GridSize: 300
Generation 125 | Revalues: 186830 | GridSize: 300
Generation 126 | Revalues: 188190 | GridSize: 298
Generation 127 | Revalues: 189340 | GridSize: 299
Generation 128 | Revalues: 190410 | GridSize: 297
Generation 129 | Revalues: 191490 | GridSize: 300
Generation 130 | Revalues: 192610 | GridSize: 300
Generation 131 | Revalues: 193690 | GridSize: 300
Generation 132 | Revalues: 194790 | GridSize: 299
Generation 133 | Revalues: 195870 | GridSize: 298
Generation 134 | Revalues: 197080 | GridSize: 300
Generation 135 | Revalues: 198230 | GridSize: 295
Generation 136 | Revalues: 199380 | GridSize: 298
Generation 137 | Revalues: 200390 | GridSize: 300
Generation 138 | Revalues: 201410 | GridSize: 298
Generation 139 | Revalues: 202510 | GridSize: 298
Generation 140 | Revalues: 203590 | GridSize: 296
Generation 141 | Revalues: 204970 | GridSize: 300
Generation 142 | Revalues: 206270 | GridSize: 300
Generation 143 | Revalues: 207450 | GridSize: 300
Generation 144 | Revalues: 208660 | GridSize: 296
Generation 145 | Revalues: 209910 | GridSize: 300
Generation 146 | Revalues: 210980 | GridSize: 300
Generation 147 | Revalues: 212070 | GridSize: 300
Generation 148 | Revalues: 213260 | GridSize: 300
Generation 149 | Revalues: 214460 | GridSize: 298
Generation 150 | Revalues: 215520 | GridSize: 300
Generation 151 | Revalues: 216530 | GridSize: 300
Generation 152 | Revalues: 218170 | GridSize: 299
Generation 153 | Revalues: 219230 | GridSize: 300
Generation 154 | Revalues: 220260 | GridSize: 300
Generation 155 | Revalues: 221320 | GridSize: 300
Generation 156 | Revalues: 222790 | GridSize: 300
Generation 157 | Revalues: 223940 | GridSize: 294
Generation 158 | Revalues: 224980 | GridSize: 296
Generation 159 | Revalues: 226080 | GridSize: 295
Generation 160 | Revalues: 227140 | GridSize: 299
Generation 161 | Revalues: 228280 | GridSize: 298
Generation 162 | Revalues: 229520 | GridSize: 294
Generation 163 | Revalues: 230590 | GridSize: 289
Generation 164 | Revalues: 231770 | GridSize: 300
Generation 165 | Revalues: 232870 | GridSize: 298
Generation 166 | Revalues: 233920 | GridSize: 300
Generation 167 | Revalues: 235140 | GridSize: 299
Generation 168 | Revalues: 236220 | GridSize: 295
Generation 169 | Revalues: 237570 | GridSize: 298
Generation 170 | Revalues: 238690 | GridSize: 299
Generation 171 | Revalues: 239760 | GridSize: 293
Generation 172 | Revalues: 240830 | GridSize: 297
Generation 173 | Revalues: 241860 | GridSize: 300
Generation 174 | Revalues: 242940 | GridSize: 300
Generation 175 | Revalues: 243970 | GridSize: 300
Generation 176 | Revalues: 245070 | GridSize: 300
Generation 177 | Revalues: 246080 | GridSize: 300
Generation 178 | Revalues: 247100 | GridSize: 300
Generation 179 | Revalues: 248390 | GridSize: 298
Generation 180 | Revalues: 249500 | GridSize: 298
Generation 181 | Revalues: 250580 | GridSize: 300
Generation 182 | Revalues: 251660 | GridSize: 300
Generation 183 | Revalues: 252720 | GridSize: 300
Generation 184 | Revalues: 253760 | GridSize: 297
Generation 185 | Revalues: 254910 | GridSize: 300
Generation 186 | Revalues: 255930 | GridSize: 300
Generation 187 | Revalues: 256970 | GridSize: 299
Generation 188 | Revalues: 258010 | GridSize: 300
Generation 189 | Revalues: 259020 | GridSize: 300
Generation 190 | Revalues: 260110 | GridSize: 300
Generation 191 | Revalues: 261270 | GridSize: 300
Generation 192 | Revalues: 262300 | GridSize: 299
Generation 193 | Revalues: 263350 | GridSize: 300
Generation 194 | Revalues: 264370 | GridSize: 300
Generation 195 | Revalues: 265470 | GridSize: 300
Generation 196 | Revalues: 266680 | GridSize: 300
