Instance,SBS_Prediction
71,0.828240585554001
129,0.7258462595216002
22,0.6998017996108998
183,0.8817631129254532
429,0.8053426068784998
64,0.79157068459705
481,0.7950897330794001
241,0.7989685144874002
281,0.8001645989790002
84,0.7909999712254002
161,0.7953459116259001
103,0.7989759561635005
209,0.78807228732705
206,0.7911824867221502
244,0.7942392832005
336,0.8004912970015
331,0.7834473197739001
0,0.7923684043229998
261,0.7930127399169496
504,0.7893058726401498
407,0.79410935881745
440,0.7893915022477503
230,0.8089973209170002
430,0.8115095965153003
A,0.7958067358311999
357,0.7934656929442998
202,0.7983250822799499
345,0.7828899401930502
232,0.78775432530375
127,0.80257478981845
20,0.813448284218
387,0.7964052981480998
67,0.7963885776177997
502,0.8067272894769999
94,0.7815707623773998
74,0.7956454666092502
23,0.80351014286545
156,0.7957323024429003
394,0.80447500124885
121,0.8015899678681998
242,0.7919377703871503
80,0.7892906130060502
11,0.7938655630381004
59,0.7951687169561501
179,0.7982866966696999
427,0.7944410511040002
340,0.7965072371562495
137,0.7910008951026997
366,0.7986918962450003
322,0.79919054079955
81,0.7986702723434002
237,0.8053813144198502
69,0.788795308025
239,0.7992349308808498
497,0.8008891949643001
