Feature,Importance
INF_sd,0.16749828845624212
IND_avg,0.15634867214941478
SUP_sd,0.07579642794845536
INC_r1,0.0669171494383733
INF_avg,0.05753970890383005
INC_avg,0.056497818588470264
INF_kr,0.045842356539299675
IND_kr,0.04522669207860913
INC_sd,0.04310896933947217
INF_r1,0.04147187522707613
SUP_sk,0.03939687335465435
IND_r1,0.032063979925576025
INC_kr,0.03186901069396911
SUP_avg,0.027477088787087593
IND_sd,0.02637360212226138
SUP_r1,0.022322861260183582
SUP_kr,0.019982734667154552
INC_sk,0.019141451479179193
IND_sk,0.014972366977010909
INF_sk,0.010152072063680333
