Feature,Importance
INF_r1,0.18218142271460303
SUP_sd,0.12360547721661222
INC_sd,0.0969874857428415
INF_sd,0.09444996478331026
IND_sd,0.07401600039114317
SUP_r1,0.04853187521052957
IND_r1,0.04235967053592787
INC_kr,0.04167884921734505
INC_r1,0.034932046231687705
SUP_sk,0.034773727038219064
SUP_avg,0.032779771780374875
INC_avg,0.02822896463109475
INC_sk,0.02781836505901186
IND_avg,0.026977812462369136
INF_avg,0.02260792549632801
IND_kr,0.019815412706416808
IND_sk,0.018318338647670743
SUP_kr,0.01786950199440902
INF_kr,0.017027492915816653
INF_sk,0.015039895224288774
