Feature,Importance
INF_kr,0.10057585566591187
IND_r1,0.08335913213966296
INF_r1,0.0810122387480518
IND_sk,0.07450235012751881
INC_avg,0.07109890156955007
SUP_sk,0.057406923968443116
IND_sd,0.051034078307724065
INF_sd,0.05013818072546928
SUP_avg,0.04452092459645065
INC_r1,0.043123410839102004
SUP_sd,0.04247549372382576
IND_avg,0.03926017753989765
INF_sk,0.03921938222829888
SUP_kr,0.03787048710107968
IND_kr,0.03475326960351027
INF_avg,0.034720751153065034
INC_kr,0.032506183047896736
INC_sk,0.032424068207252105
SUP_r1,0.027134819281834432
INC_sd,0.022863371425454884
