Feature,Importance
INC_avg,0.13425737693984627
INF_kr,0.10133344396819022
INF_sd,0.08203143484558506
SUP_sd,0.06971858334934557
INF_avg,0.06960832301226985
INF_sk,0.06819365848942499
INF_r1,0.06219647021860676
INC_sd,0.056513036940667755
IND_sd,0.05250344860817828
SUP_r1,0.039000831580191755
SUP_sk,0.037101475775247625
IND_avg,0.034897031527273074
SUP_kr,0.03181686770670358
IND_sk,0.030082416616062892
INC_r1,0.026964724878487747
IND_r1,0.024567110015535163
SUP_avg,0.0243716370207672
INC_kr,0.020094348898921192
INC_sk,0.01917478484085637
IND_kr,0.015572994767838718
