Feature,Importance
INF_sd,0.13039626480283992
INF_r1,0.0916293547367464
INC_sd,0.0849565495816797
SUP_avg,0.07257581453154054
INF_avg,0.06272417536501784
IND_kr,0.06157214443864742
IND_avg,0.058985398916262664
SUP_sk,0.055080353374546684
INC_avg,0.05446547471511351
SUP_sd,0.047867169423487524
IND_r1,0.04678636526374289
INC_sk,0.032975487339537
SUP_r1,0.03271867782329232
INF_kr,0.03227961194649494
INC_r1,0.030759680867692558
INC_kr,0.023636211468301895
IND_sd,0.02156173399214399
SUP_kr,0.02105277714499039
IND_sk,0.02076121041751598
INF_sk,0.017215543850405843
