Feature,Importance
INF_sd,0.1864391018480783
INC_sd,0.13695188481340806
SUP_r1,0.10431221887445263
SUP_sd,0.10016274886027872
INF_avg,0.06683651904124666
INC_r1,0.04746360314490028
INF_r1,0.045762270086920596
INF_sk,0.044523787776946974
IND_sd,0.03572191183665281
INF_kr,0.026874641641836287
INC_avg,0.02673646425348588
INC_kr,0.023740986001323107
IND_kr,0.022450039421545765
INC_sk,0.020972311377697898
IND_r1,0.020624308134741406
IND_sk,0.020192150360557343
SUP_kr,0.017905688468803485
SUP_avg,0.017750126953703312
IND_avg,0.0175138287419314
SUP_sk,0.017065408361489086
