Feature,Importance
INF_sd,0.17071658707990367
SUP_sd,0.15054157261130632
INC_r1,0.09481084856355615
IND_sd,0.07359820219945275
INC_avg,0.06346692854136801
INF_r1,0.06209243181343514
SUP_avg,0.051395407650307784
SUP_r1,0.04596509306991658
INC_sd,0.03825483537881093
INC_sk,0.03639866301061755
IND_sk,0.034848889757571326
INF_kr,0.034546994353352206
IND_r1,0.02467240608912502
IND_kr,0.023594783235417846
IND_avg,0.02072226727343639
SUP_sk,0.017535772785985105
INF_avg,0.014609509496385927
INC_kr,0.014497313700909483
INF_sk,0.0141827521570493
SUP_kr,0.013548741232092583
