Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
J,0.2428000000,0.0558583924,-0.0612082324,2.5499698767,0.1037868079,0.2550000000,0.0605557594,0.1614707688,2.7644107868,0.2284538584,0.5022000000,0.0671055884,0.1013591580,2.6024502899,-0.1193018890,0.5022000000,0.0671055884,0.1013591580,2.6024502899,-0.1193018890
