Fold,SBS_Best_Models
0,COMOLSD
1,MOEAD
2,MOEAD
3,MOEAD
4,COMOLSD
5,COMOLSD
6,MOEAD
7,MOEAD
8,MOEAD
9,MOEAD
10,COMOLSD
11,COMOLSD
12,COMOLSD
13,COMOLSD
14,COMOLSD
15,COMOLSD
16,MOEAD
17,MOEAD
18,COMOLSD
19,COMOLSD
20,MOEAD
21,MOEAD
22,MOEAD
23,MOEAD
24,MOEAD
25,COMOLSD
26,COMOLSD
27,COMOLSD
28,COMOLSD
29,MOEAD
30,COMOLSD
31,MOEAD
32,MOEAD
33,MOEAD
34,COMOLSD
35,MOEAD
36,COMOLSD
37,MOEAD
38,MOEAD
39,MOEAD
40,MOEAD
41,MOEAD
42,COMOLSD
43,COMOLSD
44,MOEAD
45,COMOLSD
46,MOEAD
47,MOEAD
48,COMOLSD
49,COMOLSD
50,COMOLSD
51,MOEAD
52,MOEAD
53,COMOLSD
54,COMOLSD
55,MOEAD
56,MOEAD
57,MOEAD
58,COMOLSD
59,COMOLSD
60,COMOLSD
61,COMOLSD
62,COMOLSD
63,COMOLSD
64,MOEAD
65,MOEAD
66,MOEAD
67,MOEAD
68,COMOLSD
69,MOEAD
70,MOEAD
71,COMOLSD
72,MOEAD
73,MOEAD
74,MOEAD
75,MOEAD
76,COMOLSD
77,COMOLSD
78,MOEAD
79,MOEAD
80,COMOLSD
81,MOEAD
82,MOEAD
83,MOEAD
84,COMOLSD
85,MOEAD
86,COMOLSD
87,COMOLSD
88,MOEAD
89,MOEAD
90,COMOLSD
91,COMOLSD
92,COMOLSD
93,MOEAD
94,MOEAD
95,COMOLSD
96,MOEAD
97,COMOLSD
98,MOEAD
99,MOEAD
