Instance_ID,total_area_km2,total_available_points,total_fixed_turbines,density,pareto_rw_INF_avg,pareto_rw_INF_sd,pareto_rw_INF_r1,pareto_rw_INF_kr,pareto_rw_INF_sk,pareto_rw_SUP_avg,pareto_rw_SUP_sd,pareto_rw_SUP_r1,pareto_rw_SUP_kr,pareto_rw_SUP_sk,pareto_rw_INC_avg,pareto_rw_INC_sd,pareto_rw_INC_r1,pareto_rw_INC_kr,pareto_rw_INC_sk,pareto_rw_IND_avg,pareto_rw_IND_sd,pareto_rw_IND_r1,pareto_rw_IND_kr,pareto_rw_IND_sk,pareto_aw_INF_avg,pareto_aw_INF_sd,pareto_aw_INF_r1,pareto_aw_INF_kr,pareto_aw_INF_sk,pareto_aw_SUP_avg,pareto_aw_SUP_sd,pareto_aw_SUP_r1,pareto_aw_SUP_kr,pareto_aw_SUP_sk,pareto_aw_INC_avg,pareto_aw_INC_sd,pareto_aw_INC_r1,pareto_aw_INC_kr,pareto_aw_INC_sk,pareto_aw_IND_avg,pareto_aw_IND_sd,pareto_aw_IND_r1,pareto_aw_IND_kr,pareto_aw_IND_sk,decomp_rw_FV_avg_avg,decomp_rw_FV_avg_sd,decomp_rw_FV_sd_avg,decomp_rw_FV_sd_sd,decomp_rw_FV_r1_avg,decomp_rw_FV_r1_sd,decomp_rw_FV_kr_avg,decomp_rw_FV_kr_sd,decomp_rw_FV_sk_avg,decomp_rw_FV_sk_sd,decomp_rw_FD_avg_avg,decomp_rw_FD_avg_sd,decomp_rw_FD_sd_avg,decomp_rw_FD_sd_sd,decomp_rw_FD_r1_avg,decomp_rw_FD_r1_sd,decomp_rw_FD_kr_avg,decomp_rw_FD_kr_sd,decomp_rw_FD_sk_avg,decomp_rw_FD_sk_sd,decomp_rw_IN_avg_avg,decomp_rw_IN_avg_sd,decomp_rw_IN_sd_avg,decomp_rw_IN_sd_sd,decomp_rw_IN_r1_avg,decomp_rw_IN_r1_sd,decomp_rw_IN_kr_avg,decomp_rw_IN_kr_sd,decomp_rw_IN_sk_avg,decomp_rw_IN_sk_sd,decomp_aw_FV_avg_avg,decomp_aw_FV_avg_sd,decomp_aw_FV_sd_avg,decomp_aw_FV_sd_sd,decomp_aw_FV_r1_avg,decomp_aw_FV_r1_sd,decomp_aw_FV_kr_avg,decomp_aw_FV_kr_sd,decomp_aw_FV_sk_avg,decomp_aw_FV_sk_sd,decomp_aw_FD_avg_avg,decomp_aw_FD_avg_sd,decomp_aw_FD_sd_avg,decomp_aw_FD_sd_sd,decomp_aw_FD_r1_avg,decomp_aw_FD_r1_sd,decomp_aw_FD_kr_avg,decomp_aw_FD_kr_sd,decomp_aw_FD_sk_avg,decomp_aw_FD_sk_sd,decomp_aw_IN_avg_avg,decomp_aw_IN_avg_sd,decomp_aw_IN_sd_avg,decomp_aw_IN_sd_sd,decomp_aw_IN_r1_avg,decomp_aw_IN_r1_sd,decomp_aw_IN_kr_avg,decomp_aw_IN_kr_sd,decomp_aw_IN_sk_avg,decomp_aw_IN_sk_sd,PC1,PC2,PC3,Cluster_Label
12,111.3007788574034,4230,32,38.00512488254374,0.25205,0.041755808,0.3345355442,2.5001815227,-0.082931511,0.30635,0.0389027955,0.3413235424,2.7956702901,0.2771800541,0.4416,0.041102798,0.3021839752,2.6560095659,0.0357008441,0.03405,0.010263893,0.3506171416,3.6119169551,0.2495642946,0.5490625,0.1495578771,0.9397643696,1.7984407995,-0.3288636912,0.080875,0.074526736,0.8975811868,3.4713185824,1.0862579017,0.3700625,0.0835332784,0.8783948763,1.753103611,0.0016825495,0.0424375,0.0109827635,0.1308636023,3.0724958968,0.6218431731,0.4946677293,0.3002012079,0.0038270879,0.0024141805,0.925732337,0.0384854412,2.5828409042,0.7703267599,0.0849245315,0.4889602391,2.53138e-05,8.97285e-05,0.0001367365,8.28035e-05,0.4594139654,0.1586712691,2.7710285077,0.4191365862,0.030525405,0.2715871426,0.50684,0.0235145359,0.0478397293,0.0069545883,0.3850692919,0.1698279117,2.8060684423,0.4431162002,0.0347006977,0.2593179911,0.4453314856,0.270691915,0.0259255965,0.0158165759,0.9494739173,0.0472580285,2.3979585558,0.4945573141,0.7661944271,0.2229381302,-0.0015326227,0.0009314335,0.0006760093,0.0004125045,0.9129747405,0.1282791481,2.4623739392,0.5568100036,0.7542357243,0.2237726941,0.1447786091,0.0245018635,0.1436397437,0.0171198903,0.9146250868,0.0375642539,2.8595547785,0.4841056481,0.9913688971,0.2221344318,6.738133006924864,0.6730482359196341,0.01799729599854571,2
16,106.88408560454268,3994,18,37.36758355942048,0.21765,0.0412822904,0.2641651057,2.7177597857,-0.0877481291,0.27065,0.0469023187,0.6197518218,2.9508340276,-0.4418008239,0.5117,0.0467558552,0.3949433667,2.604585442,0.2181065954,0.0382,0.0104527508,-0.0981457919,3.4247672651,0.2196332421,0.705326087,0.1551275848,0.9233305574,2.094632429,-0.570523932,0.0715217391,0.0555199686,0.809438026,2.8094825431,0.9036377012,0.2231521739,0.1056159917,0.8932939594,2.1569222276,0.5592487283,0.0270652174,0.0085067803,0.2027026522,2.5462924581,0.400661659,0.483586706,0.2942444077,0.0042827998,0.0029346598,0.9062977504,0.0448642751,2.4567950338,0.3983317971,-0.0958200195,0.4009305805,4.79828e-05,0.0002059318,0.0001814142,0.0001180263,0.5201195473,0.1533999812,2.7672075508,0.4054133892,-0.0546744787,0.2400290297,0.5105625,0.0502868369,0.0521905885,0.0102407321,0.4534194047,0.1724394586,2.8105459917,0.3087507778,-0.025012309,0.3084665542,0.4271899947,0.2600350846,0.0363420175,0.0218648708,0.9520327063,0.0289216098,2.0506530573,0.2469967731,0.5976894675,0.1595124701,-0.002388342,0.0014341975,0.0011947885,0.0007161293,0.9385769436,0.0350337239,2.100967767,0.3627294892,0.5980124937,0.2048549484,0.1582320551,0.0244428722,0.1581896719,0.019271239,0.91514068,0.0312768939,2.5346229633,0.3084687422,0.877031874,0.1595557342,10.168862546112296,3.789248081225455,0.4793013472733714,2
17,112.35072085419851,4121,50,36.67978245860982,0.2557,0.0445983184,0.4847976679,2.7440803125,0.0743489588,0.26265,0.0436088007,0.4883979258,3.1268916684,0.1042287773,0.48165,0.0348859212,0.0391885978,2.9252408714,0.0052399155,0.03455,0.0107493023,0.1324164392,2.8038261594,0.3158718797,0.6069318182,0.1306374925,0.8314013257,2.2730218864,-0.47723949,0.0603409091,0.0536338356,0.8632107972,3.5777441928,1.1825898736,0.3327272727,0.0872460897,0.6971820759,2.1767833173,0.2674758316,0.03625,0.0087337511,0.0350631136,2.9658562467,0.1519181873,0.4849096452,0.2943442637,0.0042080969,0.0024619249,0.9288611363,0.0380272032,2.4591042201,0.3703908817,-0.0310880655,0.3854273779,-3.01646e-05,0.000160948,0.0001554567,8.74365e-05,0.4854246639,0.1845153184,2.8326406055,0.4032737009,-0.0072176232,0.3012733213,0.4889325,0.0297056067,0.0503570414,0.0108670723,0.3950611464,0.1871325429,2.90621871,0.4764025662,-0.0452297746,0.2653363288,0.4416808588,0.268242745,0.0233519913,0.0144512355,0.94578853,0.0382009465,2.4695870866,0.2861488662,0.8066336303,0.168609319,-0.0014729399,0.0008962989,0.0006339617,0.0003903605,0.921224485,0.0713989734,2.6042710302,0.4237889822,0.8305391306,0.2114214802,0.1449016575,0.0248054855,0.1428107908,0.0142657466,0.9121970923,0.045488251,2.9332419608,0.3914171228,1.0254829991,0.2112859501,8.008141244639058,-0.1436269350418933,-0.3785430369878525,2
48,114.78370073816582,4229,32,36.8432100795113,0.35095,0.0578605868,0.5047291305,2.5623612296,0.1450325553,0.4006,0.0557865575,0.4964057406,2.8244692704,0.1292535634,0.24845,0.051762414,0.4906080196,2.5813636908,-0.0118686729,0.02015,0.0055432391,0.1223570794,3.9363814727,0.4692027605,0.7125961538,0.1463448587,0.9431774547,1.808364765,-0.3626374412,0.1013461538,0.0728348724,0.9075733167,2.3614699704,0.6297601419,0.1860576923,0.0778209022,0.8841444043,1.8827428988,0.2800639368,0.0264423077,0.0072281859,-0.0574484555,4.1217744483,0.520094735,0.4822600165,0.2940053666,0.0040927872,0.0031918219,0.8973877121,0.0463454522,2.5081440289,0.4227326599,0.1825483637,0.2598151195,3.90575e-05,0.0001455136,0.0002274311,0.0001616105,0.6538571488,0.1289870958,2.7953504932,0.4001632819,0.0553901103,0.315902889,0.49073,0.0753679232,0.0609454533,0.0116788258,0.5726572745,0.1580111451,2.6852778004,0.3208645145,0.0707344169,0.2629179848,0.4554156447,0.2775511959,0.0196947294,0.0120614711,0.8829786447,0.2175696193,2.1910865329,0.2698143407,0.6721813488,0.2046574166,-0.0019643705,0.0011600098,0.0009470976,0.0005810055,0.8705490917,0.2267433918,2.2276348726,0.3114983976,0.6296449094,0.3503254116,0.1468304543,0.0397865224,0.1518760925,0.032582627,0.8489715557,0.2008825782,2.65119878,0.5245906833,0.936980572,0.2713540002,13.873131237055587,-1.3816169658494286,5.987738515649562,2
79,114.46852567891511,4273,27,37.3290384815979,0.2381,0.0377675787,0.2491261341,2.8102016179,0.0408804343,0.2633,0.0761026281,0.7749815945,2.220136008,0.4176161282,0.4986,0.0631073688,0.5821055986,2.6125169142,-0.3315417056,0.03955,0.0100770779,0.3604131582,2.6387976094,-0.1407890727,0.6291666667,0.124471747,0.881921133,2.4673464618,-0.6469757672,0.0780769231,0.0765951343,0.8792698489,3.6968316212,1.2654233139,0.2927564103,0.0589254605,0.7112427783,2.4265628631,-0.0894849845,0.0408974359,0.0109703443,0.340438884,3.0901639277,0.5066046561,0.4885935609,0.2966853845,0.0040103825,0.0026538167,0.903739145,0.0479301582,2.3019406385,0.5624909912,0.0465702705,0.3750490582,6.5037e-06,0.0001091888,0.0001473118,9.53183e-05,0.4054449522,0.1441657119,2.7377319306,0.3999915417,0.0589308927,0.3148113407,0.4935125,0.038169716,0.0456992644,0.0070089128,0.3269916941,0.1622205039,2.8434897608,0.4253413323,0.0257768586,0.2107463383,0.4211909444,0.2558303895,0.0335816868,0.0203892932,0.9623629066,0.015685166,2.1922498122,0.2053192461,0.6740556731,0.1313577002,-0.0017159321,0.001038073,0.0008135579,0.0004907317,0.9456541925,0.0264775434,2.244494917,0.2704575738,0.6833597086,0.1407246029,0.1547878464,0.0186944265,0.1547094117,0.0129317712,0.9269146292,0.0222019111,2.6826528628,0.3588006091,0.9457472095,0.1551638697,8.254497138165142,2.687686272228349,-1.4254258940070288,2
87,102.53397942951942,3677,45,35.86128247882473,0.2565,0.046252027,0.471396928,2.6271113443,-0.1882112903,0.26545,0.0536986732,0.4757114511,2.6888934126,0.1925074583,0.47805,0.0639448786,0.6307033577,2.3299745298,0.2809587332,0.0351,0.0112245267,0.2838314817,3.1358315496,0.1606601012,0.6391346154,0.1777387916,0.9343453508,2.0264448448,-0.5302234663,0.0947115385,0.1044510074,0.8870453581,3.4141942298,1.2410906557,0.2661538462,0.0874016776,0.9054238508,1.9525454609,-0.1076542727,0.0334615385,0.012346693,0.489901064,2.9014236104,0.5315670221,0.4751166757,0.2884888281,0.0063546897,0.0041029135,0.9208177853,0.0386632485,2.516402012,0.5511267778,-0.1030923597,0.4738569669,7.26001e-05,0.0003466317,0.0003421458,0.0002104064,0.7168471858,0.107470444,2.6957465546,0.5366488208,-0.1411834333,0.4266020946,0.5091875,0.0502658305,0.0666954922,0.0114251891,0.6640973343,0.097435104,2.6027092837,0.3985001345,-0.0791144967,0.3356088765,0.4296200321,0.2622567817,0.026943432,0.0166279657,0.9201560626,0.0352246991,2.4920239033,0.6483842211,0.8137390439,0.2798285727,-0.0028121265,0.0016642386,0.0013003738,0.0008110747,0.906723566,0.0319436012,2.4967571224,0.5255780749,0.8192579308,0.244131083,0.1391199086,0.022780544,0.1540577773,0.0185939622,0.8859390808,0.0276639882,2.9831328119,0.4441134039,1.1016156213,0.1953979141,15.0684523339348,3.1807621524458547,1.58097199853754,2
107,120.3487986079694,4321,56,35.90397286869025,0.2848,0.045226762,0.490404135,2.2373968361,0.1660346082,0.20995,0.0458011736,0.5282158827,3.9593396168,0.6954246554,0.50525,0.049746231,0.5618804637,2.6044275464,0.2562638895,0.03935,0.0100661562,0.1241559169,2.9123051486,-0.0793024116,0.5401190476,0.1709166049,0.9222070468,2.0927549832,-0.4963409247,0.0851190476,0.0849473793,0.8752155403,2.8006688124,0.9824534569,0.3747619048,0.0939221586,0.8357534453,2.1232497853,0.1606026777,0.0347619048,0.0094461116,-0.0608161648,2.316971789,-0.2280357285,0.4886539679,0.2963840746,0.0050772507,0.0040320857,0.9055820437,0.0430768303,2.4317368638,0.5145729119,0.0301043398,0.3061695431,-4.2276e-06,0.0001696875,0.0002221923,0.0001583199,0.5361520604,0.1508158498,2.7016561389,0.3932710709,0.0392876836,0.2345064698,0.4982925,0.0316553008,0.0528315804,0.0111719732,0.4661378724,0.1617688229,2.721760546,0.4596672919,0.0510345613,0.2210174013,0.4268117417,0.2590714927,0.0243407048,0.0157441787,0.9396081562,0.02197435,2.4855761379,0.2204787761,0.8543294693,0.1182233182,-0.0020427361,0.001244391,0.0008516973,0.0005477799,0.9192957395,0.0317502841,2.5313167434,0.2161423824,0.8521433324,0.1189524249,0.1338037842,0.0270144838,0.1453530057,0.0271966308,0.8969276554,0.0268730835,3.0620375133,0.4897007148,1.112613359,0.1960847935,10.250317012997066,2.105426478578349,-0.7936285567689964,2
120,108.79728083954735,3988,60,36.65532786505431,0.36165,0.0852791153,0.8048350915,2.7397385194,-0.5362505474,0.2953,0.0531592889,0.5750443307,3.3801524521,0.434147867,0.34305,0.0581459156,0.6121467831,2.2875821442,0.0712896373,0.02495,0.0084998529,0.1999068338,2.5230531566,0.3209403295,0.6349056604,0.1995099907,0.9276151836,2.1118597275,-0.5725691784,0.1020754717,0.1005289499,0.8930034927,3.9309146137,1.3325819359,0.2630188679,0.1094512023,0.9216503245,2.0112931327,0.2628358385,0.0322641509,0.0081591503,-0.0050733192,4.3954240899,0.2403440129,0.4841953449,0.2929682727,0.0062637733,0.0038092967,0.9063735315,0.0453855315,2.6946420762,0.8712182534,-0.0412702696,0.5553661072,1.201e-05,0.0002166402,0.0003413688,0.0001993362,0.6494855989,0.1000686171,2.8304793206,0.52330065,-0.0631738006,0.4190635488,0.496995,0.0560311474,0.0611285592,0.0099939857,0.5923092943,0.1147333705,2.7143726172,0.4038658797,-0.0525871587,0.3296265373,0.4350444008,0.2633615358,0.0272685931,0.0167533029,0.911942486,0.0557840727,2.8633138339,1.0441822016,0.9839011699,0.3319272359,-0.002659607,0.0016463108,0.0011689009,0.0007228148,0.8782378631,0.0995817609,2.9476919472,1.1867048496,0.9860340866,0.3199131969,0.1412409957,0.0238960055,0.1522825756,0.0208149143,0.8819546134,0.0544295955,3.1245038595,0.8367423062,1.1212464624,0.2514789045,17.570740358308587,-1.37091772768826,2.9061994201081878,2
176,117.84635555508916,4299,40,36.47970257332536,0.25725,0.0435337513,0.3241996359,2.9844625889,0.3073748278,0.23595,0.0487939289,0.4174334406,2.9263943689,0.4347041784,0.5068,0.0466771893,0.2371977946,3.3732283525,-0.3869887701,0.03855,0.0106605581,0.0987566594,3.0211495169,0.0092157062,0.5344117647,0.1596861108,0.9531698111,1.8518358347,-0.3449324715,0.1047058824,0.0931813105,0.93119663,2.6472637536,0.9012422357,0.3608823529,0.0780504229,0.8681599418,1.928785407,-0.0081678137,0.0407843137,0.013224033,0.3525611817,2.3539853389,0.3835874393,0.4826821704,0.293652501,0.0049014075,0.0030991046,0.925233185,0.0575979118,2.4182680799,0.6628860694,-0.1496858044,0.4294919391,-3.10559e-05,0.0002049397,0.0002009219,0.000120094,0.5710749111,0.1715362432,2.6437942286,0.3377898095,-0.0641878031,0.2003911395,0.503575,0.0408757003,0.0533262597,0.0100178107,0.4784099589,0.1885124152,2.6487073848,0.2741232912,-0.0185252191,0.1760545492,0.4232792635,0.256595183,0.0310570196,0.0191575731,0.9448514876,0.0390052055,2.2838306386,0.2697850601,0.7562352229,0.1828523854,-0.0020907286,0.001297929,0.0010205464,0.0006306814,0.9361640812,0.026791136,2.2881725479,0.3244376302,0.7476192717,0.183825291,0.151596672,0.0271554267,0.1572467881,0.0134386752,0.9176215799,0.0244880499,2.8478046926,0.692987256,1.0072169554,0.2794450763,8.901402848572866,4.631358385465664,-0.3824804476502376,2
178,113.94259145875574,3963,58,34.78067287450192,0.28695,0.0648301435,0.6843078778,2.4584453581,0.0210075631,0.23055,0.0600537051,0.665390803,2.5519625529,0.0346081205,0.4825,0.052160809,0.3939450094,4.2448399624,0.5630686922,0.0374,0.010061809,0.0745426082,2.8933390322,0.3310710286,0.5875423729,0.1744127505,0.9246610565,2.4648122332,-0.601803535,0.0993220339,0.0976480086,0.8448455922,4.9538861084,1.5507071381,0.3131355932,0.0896835222,0.8571391925,1.9252805774,0.0103413634,0.0326271186,0.0097143931,0.2212254315,3.0456557759,0.5994598117,0.4779143782,0.29126652,0.0073529945,0.0053491728,0.9335747276,0.0368701178,2.3060575008,0.4389007859,0.0627397444,0.3230816679,5.5389e-05,0.0002461003,0.0003644837,0.0002482909,0.7008750381,0.1195108797,2.5530281509,0.3381966874,0.0728232829,0.2963265546,0.5010875,0.04020351,0.0642893011,0.0107618955,0.6037586592,0.1542745771,2.5658761221,0.2731036524,0.0354649853,0.2353492489,0.4510478054,0.2728329988,0.0230308619,0.0140075557,0.9187762852,0.0133825889,2.6758103317,0.2787690627,0.9124994225,0.1304494575,-0.0024385292,0.0015374093,0.0010166705,0.0006204328,0.8966115461,0.0351410519,2.7745830697,0.5307793937,0.9251515256,0.1971690138,0.1369788983,0.0257115113,0.1441938007,0.0261376159,0.8876045109,0.0281670665,2.9884508754,0.5414205305,1.0859232569,0.2038525296,14.328867112874752,1.1628919768683188,0.26153389841607727,2
