Instance_ID,total_area_km2,total_available_points,total_fixed_turbines,density,pareto_rw_INF_avg,pareto_rw_INF_sd,pareto_rw_INF_r1,pareto_rw_INF_kr,pareto_rw_INF_sk,pareto_rw_SUP_avg,pareto_rw_SUP_sd,pareto_rw_SUP_r1,pareto_rw_SUP_kr,pareto_rw_SUP_sk,pareto_rw_INC_avg,pareto_rw_INC_sd,pareto_rw_INC_r1,pareto_rw_INC_kr,pareto_rw_INC_sk,pareto_rw_IND_avg,pareto_rw_IND_sd,pareto_rw_IND_r1,pareto_rw_IND_kr,pareto_rw_IND_sk,pareto_aw_INF_avg,pareto_aw_INF_sd,pareto_aw_INF_r1,pareto_aw_INF_kr,pareto_aw_INF_sk,pareto_aw_SUP_avg,pareto_aw_SUP_sd,pareto_aw_SUP_r1,pareto_aw_SUP_kr,pareto_aw_SUP_sk,pareto_aw_INC_avg,pareto_aw_INC_sd,pareto_aw_INC_r1,pareto_aw_INC_kr,pareto_aw_INC_sk,pareto_aw_IND_avg,pareto_aw_IND_sd,pareto_aw_IND_r1,pareto_aw_IND_kr,pareto_aw_IND_sk,decomp_rw_FV_avg_avg,decomp_rw_FV_avg_sd,decomp_rw_FV_sd_avg,decomp_rw_FV_sd_sd,decomp_rw_FV_r1_avg,decomp_rw_FV_r1_sd,decomp_rw_FV_kr_avg,decomp_rw_FV_kr_sd,decomp_rw_FV_sk_avg,decomp_rw_FV_sk_sd,decomp_rw_FD_avg_avg,decomp_rw_FD_avg_sd,decomp_rw_FD_sd_avg,decomp_rw_FD_sd_sd,decomp_rw_FD_r1_avg,decomp_rw_FD_r1_sd,decomp_rw_FD_kr_avg,decomp_rw_FD_kr_sd,decomp_rw_FD_sk_avg,decomp_rw_FD_sk_sd,decomp_rw_IN_avg_avg,decomp_rw_IN_avg_sd,decomp_rw_IN_sd_avg,decomp_rw_IN_sd_sd,decomp_rw_IN_r1_avg,decomp_rw_IN_r1_sd,decomp_rw_IN_kr_avg,decomp_rw_IN_kr_sd,decomp_rw_IN_sk_avg,decomp_rw_IN_sk_sd,decomp_aw_FV_avg_avg,decomp_aw_FV_avg_sd,decomp_aw_FV_sd_avg,decomp_aw_FV_sd_sd,decomp_aw_FV_r1_avg,decomp_aw_FV_r1_sd,decomp_aw_FV_kr_avg,decomp_aw_FV_kr_sd,decomp_aw_FV_sk_avg,decomp_aw_FV_sk_sd,decomp_aw_FD_avg_avg,decomp_aw_FD_avg_sd,decomp_aw_FD_sd_avg,decomp_aw_FD_sd_sd,decomp_aw_FD_r1_avg,decomp_aw_FD_r1_sd,decomp_aw_FD_kr_avg,decomp_aw_FD_kr_sd,decomp_aw_FD_sk_avg,decomp_aw_FD_sk_sd,decomp_aw_IN_avg_avg,decomp_aw_IN_avg_sd,decomp_aw_IN_sd_avg,decomp_aw_IN_sd_sd,decomp_aw_IN_r1_avg,decomp_aw_IN_r1_sd,decomp_aw_IN_kr_avg,decomp_aw_IN_kr_sd,decomp_aw_IN_sk_avg,decomp_aw_IN_sk_sd,PC1,PC2,PC3,Cluster_Label
27,369.7961256977209,13764,42,37.22050893321414,0.2233,0.0490623073,0.6185276222,2.4641037923,0.1659944494,0.2386,0.036980265,0.4691092248,2.5712804056,-0.3089870006,0.5381,0.0470785514,0.417283366,3.2802743088,0.3767118361,0.04275,0.0125971227,0.2053236597,2.566524952,0.3408100235,0.6461654135,0.1451546844,0.9262663559,3.7263466078,-1.3465822462,0.0990977444,0.0893898166,0.9365553233,3.4948192126,1.3004807143,0.2547368421,0.0624719961,0.7661290215,4.2273183301,1.2564782663,0.0373684211,0.0102886708,0.1979047235,3.1757265438,0.2110641062,0.498388926,0.3026607263,0.0005988444,0.0003709005,0.9261897477,0.0309466017,2.3846845015,0.4872042384,-0.0072635538,0.469428976,7.4666e-06,1.26487e-05,2.29117e-05,1.36813e-05,0.4616491499,0.1416836874,2.8192810758,0.4630472744,-0.1031902578,0.2479683507,0.50088,0.0393195829,0.0487029526,0.0097912414,0.3576556134,0.1424813575,2.8125232355,0.3269414174,-0.0617906893,0.2630097244,0.4461026507,0.2910606752,0.0221461981,0.0138544975,0.9928360705,0.0030142021,2.2274124317,0.2063835164,0.6460665578,0.1500958155,-0.0001890973,0.0001129656,7.23466e-05,4.83453e-05,0.9512044147,0.0146158522,3.0676933546,1.1117203165,0.9337685531,0.3932162301,0.1510075548,0.02843633,0.1303142453,0.0091831607,0.9573136686,0.0076070316,3.0113589219,0.728734733,1.0001648571,0.2743815211,4.788835186304122,-6.714883072252291,-1.5582790889487794,0
28,235.86244498602105,8155,27,34.57523727646988,0.2492,0.0485938268,0.480183505,2.3706694673,0.3042573502,0.3084,0.0538278738,0.5608261496,3.7806285774,0.567229332,0.4424,0.0475577544,0.3978028897,2.8049348077,-0.0108852394,0.03385,0.010046268,0.1135192173,2.5433134191,0.0650634589,0.535631068,0.1122598399,0.9249177331,2.0915185701,-0.3054075182,0.0760679612,0.0662653187,0.9059483814,2.835573862,0.9508658697,0.3883009709,0.0574183819,0.7524770921,2.0821128235,-0.0867916065,0.0398058252,0.0097024251,-0.0830121216,2.0866792721,-0.0090461342,0.4967833756,0.3015836844,0.0012955589,0.0008100552,0.9210026079,0.0528047748,2.396197988,0.6804895737,-0.0566615819,0.3608591521,-6.4201e-06,2.4498e-05,5.11488e-05,3.31377e-05,0.5288215691,0.185828971,2.7112472293,0.4361753379,-0.0201293254,0.2200455032,0.4946075,0.0257922482,0.0510784073,0.0093388801,0.451810614,0.173260293,2.6524396468,0.3990416678,0.0017633087,0.2090671315,0.4437334611,0.2749955666,0.0201483918,0.0123561152,0.9855579208,0.0044941484,2.3624868137,0.2095789946,0.727724272,0.1362778228,-0.0003914056,0.0002344024,0.0001429321,8.83106e-05,0.9453797482,0.0150807939,3.0338953787,0.4994738989,0.9374591966,0.1976133034,0.144667505,0.0374543754,0.1259882996,0.013599851,0.9457342875,0.012371215,3.2384985322,0.5811754991,1.0669439523,0.2405670993,4.891283501054494,-3.5965407156934726,-2.769920708639218,0
72,199.30437374850288,7042,15,35.332892437604606,0.26395,0.0600345526,0.6159609868,2.4356009083,0.0941912171,0.25405,0.0581364559,0.7042302632,2.7872677031,0.2828846585,0.482,0.0464919348,0.304688739,2.6618338108,-0.2343910529,0.03435,0.0092372886,-0.1134124891,3.172233411,0.2288942578,0.5795698925,0.131160363,0.8964419988,2.3858428376,-0.4805020357,0.086344086,0.0722195718,0.8966014263,3.0405764052,0.975882981,0.3340860215,0.0670858311,0.7241312212,2.3666172208,0.0621942009,0.0388172043,0.0122122328,0.1915718884,2.7593956397,0.2708052919,0.4989222528,0.3023445273,0.0015566718,0.0012274432,0.929317328,0.0548803137,2.4019130366,0.583333674,0.0942472538,0.5277865614,8.4929e-06,3.72587e-05,5.33678e-05,3.21375e-05,0.5433273264,0.1411107011,2.8851910598,0.483231168,0.0414996491,0.2697752269,0.51486,0.0296298313,0.0506137989,0.0095483956,0.4260368526,0.1479980854,2.8144881707,0.3711040005,0.0397321136,0.1398580214,0.4510288956,0.2746250946,0.0197584073,0.012156816,0.9826812838,0.0074111935,2.1961236291,0.3111556987,0.6297260122,0.1710582323,-0.0005248796,0.0003146907,0.000207491,0.0001259658,0.9509209317,0.0165951593,2.721470304,0.6416110914,0.8204130025,0.2804096067,0.1387063226,0.0155027356,0.1317860987,0.0124703391,0.9369266341,0.015526999,3.157228778,0.734198773,1.0500453081,0.2707055061,4.944813591469533,-3.356318396112731,-1.7493048602019006,0
76,144.77466411186242,5288,28,36.52572798175614,0.24305,0.0599537113,0.6565980012,2.8360321106,0.6558973362,0.195,0.0524404424,0.5801109999,2.5824958678,0.2130728852,0.56195,0.0506008646,0.4072497055,2.5406868372,0.0244496472,0.04995,0.0114781314,0.0779451109,2.6041323268,0.4437280409,0.576147541,0.0877841683,0.7915983385,4.672412048,-1.1307338443,0.0844262295,0.0576030677,0.8641170316,2.692510211,0.6916707,0.3394262295,0.0464749039,0.3382412391,3.7011054439,0.8474891302,0.0442622951,0.0083879336,0.0748402187,2.1526703535,0.1499399538,0.4970565376,0.3014624507,0.0013882976,0.0009674344,0.8938724765,0.0666242985,2.632064962,0.597122008,-0.1108696563,0.3719890749,-4.635e-07,3.24444e-05,9.17669e-05,5.9022e-05,0.6689424661,0.108051404,2.9297131971,0.5363977451,-0.0075567861,0.3084576153,0.4922125,0.0314851587,0.0624176076,0.0116337604,0.5608989488,0.1092710401,2.898464138,0.403690839,-0.0544368562,0.2543662371,0.4657549845,0.283175621,0.0118399273,0.0071278204,0.9700910716,0.0035502506,2.7543773161,0.2647460011,0.9235193979,0.1366996385,-0.0005988114,0.0003561103,0.0001733473,0.0001067328,0.8907613704,0.0272008199,4.8809232746,1.3867878197,1.472990736,0.3258973596,0.1229636049,0.026222142,0.1228450095,0.0216461412,0.9154501071,0.0201158626,4.3303918475,1.1716574009,1.38044815,0.2730144353,8.226117241788204,-11.135916469897944,-1.472720512706928,0
95,103.85849812869792,3771,42,36.309017248902485,0.23575,0.0724961206,0.7395147192,2.6718067305,0.7176203784,0.2973,0.0839119181,0.8257586606,2.27657607,0.0848467641,0.46695,0.0438000856,0.4941349311,2.6020857964,-0.0441706987,0.0344,0.0100816665,0.1172453963,3.7888981971,0.573990108,0.624,0.152485056,0.9231893366,2.390990414,-0.9275998104,0.0714615385,0.071595676,0.9016678005,3.5296341137,1.2255779248,0.3045384615,0.0893425692,0.8174408412,2.5393101945,0.888316159,0.0397692308,0.0125707465,0.0749891554,2.761922348,0.0579833592,0.4960165057,0.3019247211,0.0023888198,0.0015959046,0.909940445,0.03679378,2.4514044736,0.5499697647,0.1209363311,0.3358541378,-1.00616e-05,7.20009e-05,0.0001227114,7.63583e-05,0.6157539351,0.1321663455,2.6741657895,0.3058727201,-0.0439709511,0.2803255749,0.489725,0.0295616453,0.0604047824,0.0113157308,0.5384600393,0.130511742,2.7927803327,0.3327380785,-0.02014318,0.2975267699,0.4463090524,0.2704779311,0.0256470792,0.0151064204,0.9743488333,0.007767451,2.14202676,0.1805615359,0.6025556358,0.1216303008,-0.0011031216,0.0006853842,0.0004348673,0.0002563227,0.93871706,0.0203471142,2.804525402,0.5257833955,0.8558331967,0.1892413386,0.1337218835,0.0181294999,0.1341917957,0.0140275747,0.9203254881,0.0219143219,3.5163081569,0.8194865075,1.1893112668,0.2543089379,9.405778587510962,-3.9773444633003394,-2.333767609020998,0
100,477.58201135607226,17482,36,36.60523132008398,0.2682,0.047479048,0.4613424107,2.6832801249,0.2903046017,0.22115,0.0422720652,0.4740478194,2.6783658598,0.0613252068,0.51065,0.0413319187,0.2422796123,3.2534260043,-0.0395174107,0.0375,0.011169154,-0.1537290715,3.1193649825,0.2825919169,0.4538700565,0.0894450566,0.8325091995,2.4679725918,-0.0956116008,0.082740113,0.06067865,0.8841608804,3.0746171317,0.8781051314,0.4633898305,0.0478649289,0.4572840286,2.6318894693,-0.1418360235,0.039180791,0.0110867699,0.1928306738,2.9623499307,0.2754530686,0.5016927233,0.3050499318,0.00058216,0.000392894,0.9412036867,0.0394995437,2.4110303351,0.4436813565,0.0301593551,0.298665106,-3.9246e-06,1.98891e-05,2.00542e-05,1.27211e-05,0.5254081328,0.1087916559,2.7782662935,0.4475829253,-0.0333428895,0.2788821472,0.492305,0.0320353863,0.0516910789,0.0063267975,0.4765838447,0.1280609279,2.7722336463,0.480628514,0.0245494214,0.2724019931,0.4638765169,0.3081940499,0.0149384047,0.0103110447,0.9925971345,0.0021776533,2.2353153586,0.1655012811,0.6474050294,0.2217642418,-0.0001641577,0.0001057125,5.46449e-05,3.12568e-05,0.9248333349,0.0703249634,3.1183495409,0.4091672853,0.9587056466,0.1887020431,0.1622354952,0.0846078998,0.1113272282,0.0159075222,0.9078749871,0.1118201288,3.0855872319,0.3739067646,0.9748332355,0.216590075,0.6182375108885416,-5.2748724308286405,1.0376096310270029,0
103,226.0273317322685,8293,6,36.69025306117906,0.33855,0.0578977331,0.4757527548,2.6552811324,-0.0796899268,0.213,0.0469201449,0.5052952963,5.3232017338,0.9277533201,0.44845,0.0460309407,0.2973955658,2.800598453,0.2522246816,0.04015,0.0112573309,0.0651010111,2.8791105198,0.2202553603,0.6042366412,0.1600816505,0.9444308707,2.9353620125,-0.9703896533,0.0912977099,0.095780418,0.9143885184,7.080664639,2.0122900169,0.3044656489,0.080367125,0.8364171974,2.5908050058,0.5564608215,0.0363740458,0.010503606,0.2093769014,2.9030622734,-0.0636720028,0.4937503919,0.300003098,0.0013804362,0.0009416459,0.9138666133,0.0470445712,2.4237146232,0.5658654834,-0.1426027637,0.4052357909,-2.00662e-05,3.7292e-05,8.36171e-05,5.91814e-05,0.6648340918,0.1356498233,2.5109904609,0.4186469906,-0.0899933415,0.2286849358,0.4867275,0.0210761208,0.05695934,0.0088844784,0.4977170352,0.1340087,2.617252721,0.2755905231,0.0860696887,0.2272799974,0.458350401,0.2786832655,0.0167920108,0.0100896813,0.982546093,0.0038660022,2.2616612172,0.1530229661,0.6874864197,0.1234877398,-0.0005383419,0.0003237416,0.0001561585,9.09241e-05,0.8972800788,0.0314636091,3.8889344445,1.3177494407,1.0212677179,0.248923397,0.1422152107,0.0326837092,0.1225110809,0.0186343047,0.9235017596,0.0262123538,3.3210316753,0.8696370224,1.001051828,0.2242607354,8.396841701796784,-7.493081909019097,-1.5486397192229073,0
104,467.4265721035172,17654,63,37.76849895493385,0.2721,0.0518467935,0.5273463118,2.5773382784,0.3527924136,0.26175,0.0504548065,0.6407950285,2.4521864383,-0.1425853263,0.46615,0.04534785,0.3887318057,3.3177016948,0.3125858128,0.03175,0.0115839328,0.3721297124,2.4787918021,0.4110257627,0.4446818182,0.0845207809,0.7831616418,2.3417267614,-0.2125871172,0.0674090909,0.0528923943,0.8583086396,3.9423978792,1.1541639855,0.4879090909,0.0476940144,0.3312350141,2.9169756511,-0.2196203022,0.0517272727,0.0123294983,-0.0104377935,3.2545954617,0.0510919909,0.4969815372,0.3018179843,0.0010225296,0.0006557452,0.9208133887,0.0403811188,2.4203872472,0.5223936528,0.0505154263,0.4625616243,1.493e-06,4.23469e-05,3.99969e-05,2.46046e-05,0.5303921027,0.1322382329,2.7842787984,0.3432377695,-0.0314502624,0.3051146522,0.4949625,0.0455376599,0.0457096329,0.0073203201,0.3817695231,0.1438787875,2.8219027363,0.3505309345,-0.0635243167,0.2478457366,0.4654570823,0.2901891327,0.0117367722,0.0071436228,0.9828816456,0.0048904188,2.609955123,0.1874862728,0.845336716,0.1185582146,-0.0003943906,0.0002368232,9.0055e-05,5.64853e-05,0.8723262175,0.0181983373,6.7471367089,1.454464035,1.6990734311,0.286564991,0.1175377276,0.0216625573,0.1065716127,0.0092123791,0.9248933748,0.01264657,4.367095861,0.5050459922,1.3219563484,0.1229641323,5.14132541281034,-10.178883209657572,-3.8729080429783433,0
111,503.5832368357552,18039,22,35.82128768492638,0.25875,0.0440872714,0.4448088884,2.6593870372,-0.1081837501,0.3051,0.0438176905,0.2273514156,2.6843737195,0.0791220656,0.43615,0.0355587893,-0.0132465728,2.9995864157,0.1069237695,0.0313,0.00939734,-0.0441393123,4.0403155744,0.8325236775,0.5161061947,0.1200290056,0.9036682897,2.1887307084,-0.2708578017,0.0983628319,0.0701813154,0.9142729617,2.6517595875,0.829075225,0.3855309735,0.0643736425,0.6628765537,2.7745197343,-0.0797313139,0.038539823,0.0093997132,0.2891309982,2.8042516936,0.1620964487,0.4947511377,0.3003310721,0.0011607208,0.0008699844,0.9280725658,0.0438523436,2.3891945904,0.5582930076,-0.0099024272,0.489204065,-4.3229e-06,1.6627e-05,3.63295e-05,2.20023e-05,0.4450832219,0.1570071145,2.9206137367,0.3726928974,0.0062265353,0.2175561936,0.4907,0.0267123099,0.0450923518,0.0038134375,0.3435403045,0.1145642797,2.7917027,0.3673125743,0.0204149544,0.2127795897,0.4568143298,0.2862585488,0.0162369066,0.0103392261,0.9842315286,0.0053996323,2.4167247831,0.1910969252,0.7427537992,0.1779587174,-0.0004025856,0.0002483191,0.0001378231,8.03359e-05,0.9316340982,0.0342705627,3.727134015,0.6939288613,1.1466033933,0.2139105755,0.1420086859,0.0636817685,0.1189038377,0.0106702528,0.9246283562,0.0517149113,4.0221018059,0.8758686462,1.302133005,0.2473433495,2.659249766949567,-5.529900135110864,-0.8426268238849939,0
126,232.8071760679353,8709,42,37.40864069180854,0.2461,0.0720922326,0.7161798585,2.1134799932,0.4459090999,0.26025,0.0627629469,0.7611775585,2.3954056862,0.0274813166,0.49365,0.0514968688,0.450038634,3.0307912035,-0.0134073177,0.034,0.0093808315,-0.0296624616,2.7835743802,0.3815808276,0.5242857143,0.1460739026,0.9116580731,2.5924650485,-0.6139009229,0.098452381,0.086354668,0.8627915565,4.9890841326,1.4580144767,0.3772619048,0.0715159188,0.7673373321,2.2705772191,-0.0427913979,0.040297619,0.0094915749,0.210427311,2.6145162325,-0.3464379332,0.4936585028,0.2996163645,0.0015121605,0.0010125528,0.9446251289,0.0392379268,2.5382394171,0.9351899148,-0.1788880028,0.5094780244,-8.0374e-06,3.73208e-05,6.64074e-05,4.1911e-05,0.6430375011,0.1284455319,2.7035737599,0.450005598,0.0176592226,0.2741709452,0.4941025,0.0263056243,0.0634883104,0.0112029268,0.5680620743,0.1389381257,2.6935858453,0.3060816191,0.0158711352,0.2184004484,0.4626931225,0.2804927812,0.0183789934,0.010900865,0.9813520238,0.0072930082,2.1348731764,0.1583777429,0.6028435101,0.1222877287,-0.0006419384,0.0003989717,0.0002073912,0.0001233409,0.9305756461,0.0167227443,3.4564476502,0.8067424259,1.0756569836,0.2750562057,0.1230942817,0.0258299812,0.1180656179,0.0224458104,0.9109260762,0.0216442092,4.3231153767,1.3353394165,1.3418312009,0.2993739568,8.267344568377808,-7.604716813067414,-2.3150231124137783,0
