Instance_ID,total_area_km2,total_available_points,total_fixed_turbines,density,pareto_rw_INF_avg,pareto_rw_INF_sd,pareto_rw_INF_r1,pareto_rw_INF_kr,pareto_rw_INF_sk,pareto_rw_SUP_avg,pareto_rw_SUP_sd,pareto_rw_SUP_r1,pareto_rw_SUP_kr,pareto_rw_SUP_sk,pareto_rw_INC_avg,pareto_rw_INC_sd,pareto_rw_INC_r1,pareto_rw_INC_kr,pareto_rw_INC_sk,pareto_rw_IND_avg,pareto_rw_IND_sd,pareto_rw_IND_r1,pareto_rw_IND_kr,pareto_rw_IND_sk,pareto_aw_INF_avg,pareto_aw_INF_sd,pareto_aw_INF_r1,pareto_aw_INF_kr,pareto_aw_INF_sk,pareto_aw_SUP_avg,pareto_aw_SUP_sd,pareto_aw_SUP_r1,pareto_aw_SUP_kr,pareto_aw_SUP_sk,pareto_aw_INC_avg,pareto_aw_INC_sd,pareto_aw_INC_r1,pareto_aw_INC_kr,pareto_aw_INC_sk,pareto_aw_IND_avg,pareto_aw_IND_sd,pareto_aw_IND_r1,pareto_aw_IND_kr,pareto_aw_IND_sk,decomp_rw_FV_avg_avg,decomp_rw_FV_avg_sd,decomp_rw_FV_sd_avg,decomp_rw_FV_sd_sd,decomp_rw_FV_r1_avg,decomp_rw_FV_r1_sd,decomp_rw_FV_kr_avg,decomp_rw_FV_kr_sd,decomp_rw_FV_sk_avg,decomp_rw_FV_sk_sd,decomp_rw_FD_avg_avg,decomp_rw_FD_avg_sd,decomp_rw_FD_sd_avg,decomp_rw_FD_sd_sd,decomp_rw_FD_r1_avg,decomp_rw_FD_r1_sd,decomp_rw_FD_kr_avg,decomp_rw_FD_kr_sd,decomp_rw_FD_sk_avg,decomp_rw_FD_sk_sd,decomp_rw_IN_avg_avg,decomp_rw_IN_avg_sd,decomp_rw_IN_sd_avg,decomp_rw_IN_sd_sd,decomp_rw_IN_r1_avg,decomp_rw_IN_r1_sd,decomp_rw_IN_kr_avg,decomp_rw_IN_kr_sd,decomp_rw_IN_sk_avg,decomp_rw_IN_sk_sd,decomp_aw_FV_avg_avg,decomp_aw_FV_avg_sd,decomp_aw_FV_sd_avg,decomp_aw_FV_sd_sd,decomp_aw_FV_r1_avg,decomp_aw_FV_r1_sd,decomp_aw_FV_kr_avg,decomp_aw_FV_kr_sd,decomp_aw_FV_sk_avg,decomp_aw_FV_sk_sd,decomp_aw_FD_avg_avg,decomp_aw_FD_avg_sd,decomp_aw_FD_sd_avg,decomp_aw_FD_sd_sd,decomp_aw_FD_r1_avg,decomp_aw_FD_r1_sd,decomp_aw_FD_kr_avg,decomp_aw_FD_kr_sd,decomp_aw_FD_sk_avg,decomp_aw_FD_sk_sd,decomp_aw_IN_avg_avg,decomp_aw_IN_avg_sd,decomp_aw_IN_sd_avg,decomp_aw_IN_sd_sd,decomp_aw_IN_r1_avg,decomp_aw_IN_r1_sd,decomp_aw_IN_kr_avg,decomp_aw_IN_kr_sd,decomp_aw_IN_sk_avg,decomp_aw_IN_sk_sd,PC1,PC2,PC3,Cluster_Label
0,1137.9264919271588,42616,45,37.450573742972445,0.24985,0.033522045,0.0540344917,3.0891031634,0.1234264591,0.2452,0.0317641307,-0.0288211983,3.274583726,0.1347827203,0.50495,0.0387781833,-0.0190062325,2.8793803048,-0.0539023805,0.03605,0.0101315103,0.0151830055,2.6718203388,-0.0487966433,0.3928138528,0.0837699642,0.8381004295,2.0075817656,-0.0824295116,0.104047619,0.06048829,0.8931821852,2.5033419395,0.5888419314,0.5031385281,0.0412966025,0.3034503229,2.9468201928,-0.1739855196,0.0422510823,0.0105640568,0.036304113,3.0443023776,0.1919326639,0.4975422178,0.3019958969,0.0005830481,0.000504772,0.9552965579,0.0289811373,2.2541328127,0.4946260631,0.1417823898,0.3944961892,-1.1743e-06,6.0946e-06,1.03073e-05,6.1179e-06,-0.0020014892,0.0978527636,3.0419596921,0.3005873626,-0.1002714291,0.2489929075,0.4980175,0.0160893853,0.0361968631,0.0023132182,-0.0295615245,0.1115447867,2.9033107091,0.3820993487,-0.0454413631,0.2594824076,0.4474370107,0.3096638974,0.0253810159,0.0157808551,0.9954744111,0.0028993772,2.1460067119,0.2518058457,0.5686492176,0.1784599271,-0.0001307269,7.81922e-05,6.01179e-05,3.65385e-05,0.9705699688,0.0082139371,2.2864869819,0.2556800814,0.5935365635,0.1815590258,0.1788478904,0.0264397079,0.1423809369,0.0111574764,0.9616809204,0.0059466518,2.4681763128,0.185812125,0.7668310795,0.1713618229,-5.241032335895049,0.6842317444519517,1.448448467409392,4
2,411.3603277930127,15422,4,37.49024628296194,0.2484,0.0328243812,0.120394934,2.8908586124,0.2334371338,0.2555,0.030062435,-0.0074903099,2.7929250529,0.1860305433,0.4961,0.0365005479,0.1369504022,2.4480177651,-0.0490010604,0.03855,0.0102541455,0.1355815561,3.3494218611,0.3447329074,0.4366333333,0.1129741809,0.9240312315,1.9802847627,-0.2901731488,0.0844666667,0.0766140689,0.9052324356,3.4277693133,1.1439074258,0.4789,0.0545889794,0.6225956418,2.6039263487,-0.0356378709,0.0439333333,0.0123502587,0.189375801,3.5560204644,0.6198414057,0.4964549089,0.3014682124,0.0008929794,0.0005883154,0.9375273054,0.0461895729,2.5561904089,0.9354849399,0.1889464189,0.4950447416,2.844e-07,1.36817e-05,1.8146e-05,1.10746e-05,0.0197858835,0.1419833318,2.776609679,0.2581155668,0.0290154239,0.168730802,0.4980925,0.0197653059,0.0358715672,0.0026480732,0.0231154232,0.1261395374,2.8901407862,0.3569941908,-0.0468476448,0.2103256174,0.4483752396,0.2798123712,0.02394516,0.0139478869,0.9922268392,0.0044771604,1.9389831234,0.1138288343,0.408060441,0.1132710846,-0.0002873342,0.0001686083,0.0001419608,8.34852e-05,0.9730993578,0.0091309436,1.9782004658,0.0821990249,0.399186488,0.0934659144,0.1881486254,0.0330051255,0.1419751796,0.0108424262,0.9565012206,0.0121760752,2.1824870628,0.1440785183,0.6080473833,0.1397452057,-3.2391474631498056,2.60348579692659,-0.3767171538833478,4
4,573.9872024678868,19981,28,34.81088065045821,0.2247,0.0328010671,-0.0722792474,2.7953847749,-0.0951844486,0.26525,0.0309949593,0.084612056,2.5100323789,0.3349362357,0.51005,0.0341137436,-0.1379212045,3.1685031646,0.0814031574,0.03785,0.0099059326,-0.0399538546,3.1242236146,0.2819940639,0.3862671233,0.0827084574,0.8394346359,2.0918958403,-0.1140225775,0.0892123288,0.0689269227,0.8716639172,2.8976887427,0.895585381,0.5245205479,0.040439913,0.2534606774,2.5509605945,0.063816984,0.0432191781,0.0126564149,0.3049919831,2.2252200468,0.0836794025,0.4980781903,0.3020286258,0.0005582589,0.0004246393,0.9298536055,0.0478300507,2.3400680536,0.396280922,0.1613838042,0.3265703609,5.956e-07,7.2346e-06,1.31846e-05,8.207e-06,0.1869631275,0.101754891,2.881506116,0.4035170007,-0.0006631038,0.2325745775,0.500315,0.0186377044,0.0378531229,0.0035676098,0.1749625293,0.0967094728,2.9228386069,0.4525729539,-0.1026446469,0.2393006945,0.4578103899,0.3049580966,0.0170596146,0.011300197,0.9927680494,0.0033258575,2.2520431703,0.2679785913,0.6736311958,0.2526742603,-0.0001289967,9.73382e-05,6.1932e-05,4.06364e-05,0.9163693681,0.1427322152,2.3113387166,0.4375067123,0.6170337837,0.2354145807,0.1984784862,0.1053635515,0.133395218,0.0322922566,0.8930289427,0.1943022291,2.3407325447,0.3838390831,0.6913135507,0.2483404928,-3.43443643709229,-1.6382686636477697,5.244351090380985,4
5,630.779563634264,22606,46,35.83819340904855,0.28065,0.030876002,0.0090719071,2.5108863912,0.0258022168,0.23725,0.0344192896,-0.1197749947,2.4198980008,-0.1964822731,0.4821,0.0305055733,0.0153028084,2.3327863844,0.1136220018,0.0365,0.00988686,-0.0476411327,3.8345968433,0.0923491868,0.4394137931,0.1120067785,0.9080310093,1.9501187328,-0.1746771427,0.0906206897,0.0753574991,0.928218569,2.8555307607,0.937386312,0.4699655172,0.0534160526,0.6084597201,2.7574438563,-0.1312561228,0.0405862069,0.011492178,0.1387870799,2.7618858988,0.2160283008,0.4960610641,0.3005285116,0.000418285,0.0002743725,0.9268602861,0.0438187968,2.5091737025,0.5759896485,0.1187652568,0.3967130686,-3.5646e-06,8.0497e-06,1.04081e-05,6.5167e-06,0.0511287682,0.0912183461,3.1388444323,0.4549897602,0.0060330636,0.2522415016,0.4945925,0.0178366426,0.0353951999,0.0021518472,0.0380629589,0.0839938588,2.9088553992,0.4346279906,-0.0513329183,0.2140979664,0.4591277825,0.3055930864,0.0184481792,0.0110579657,0.9943951936,0.002844015,2.0980335368,0.141890057,0.5405818193,0.1503731997,-0.0001242777,7.73537e-05,5.85761e-05,3.54789e-05,0.9692796062,0.0123553437,2.2616317749,0.1796556172,0.6160159211,0.1789269088,0.1879417996,0.0514797236,0.1408153742,0.0139226505,0.9564513984,0.0224928828,2.4651054118,0.2245257811,0.7661572883,0.2069562554,-4.040603182965346,0.04078997405975515,1.2322523621966042,4
6,712.6845639773555,26720,72,37.49204255369418,0.24115,0.0301567157,0.1630939914,2.9389516141,-0.2465892542,0.2641,0.0263285017,-0.0519354112,2.5507769054,0.04793483,0.49475,0.0323834448,-0.1141938683,3.6176264131,-0.1658480528,0.0332,0.0094212526,0.1035578407,2.8248328937,0.2393311762,0.3875126904,0.0993297645,0.9056890306,2.0328585518,-0.0306235994,0.120177665,0.0862830539,0.9327903461,2.0368051177,0.5231381322,0.4923096447,0.038326285,0.2482906003,2.7174465271,-0.1407589691,0.0416497462,0.0129600778,0.286962402,2.534538691,0.049496871,0.5019591664,0.3047353459,0.0007403442,0.0007074965,0.9292363386,0.0569225912,2.5058058858,0.6856841888,0.0369558066,0.5062149183,7.866e-07,1.43936e-05,1.39978e-05,8.8809e-06,0.002469131,0.096116596,2.962868051,0.3965392145,-0.0298392503,0.2192797802,0.49903,0.0234151628,0.0360765219,0.0022358034,0.0292618736,0.1053873031,2.9738130622,0.5039373773,-0.0015309989,0.1893167255,0.4596429116,0.2952095411,0.0190646546,0.0117669395,0.9926931917,0.0034176315,2.1317865782,0.1757212459,0.597632586,0.1497217576,-0.0001742046,0.0001068508,8.15887e-05,5.04545e-05,0.9716289356,0.005318236,2.1615428386,0.1699963814,0.5943447049,0.1485632707,0.1741210835,0.0290420122,0.1454196281,0.0084658658,0.962666983,0.0069477686,2.3830840571,0.2426330286,0.7624203564,0.1810102102,-5.140135003307902,1.341203437710584,0.749760291615515,4
9,854.8997360093806,32089,32,37.53539584628892,0.25825,0.0290032326,0.2697114763,2.7762647306,-0.2952047379,0.2495,0.0336340601,0.1760756516,2.6807129453,0.3316685252,0.49225,0.0336405633,-0.0187455229,2.6243057213,-0.2512839303,0.03755,0.008230887,-0.2150278051,3.3206826904,0.3656603308,0.4101715686,0.090269721,0.8483338232,2.1531657508,-0.173737106,0.0792401961,0.0600880575,0.9102370044,2.4023741897,0.6635622286,0.5105882353,0.0456128966,0.3537438931,3.1940197258,0.1239040777,0.0473039216,0.0115081295,0.0780863083,3.3565966105,0.3241025836,0.4958252315,0.3015276182,0.0006540517,0.0005465024,0.9501416004,0.0317435713,2.5660229384,1.0860467248,-0.0920529138,0.5912148738,-2.4227e-06,5.8342e-06,1.29016e-05,7.704e-06,0.0519624056,0.1192122458,3.0825424167,0.4577414965,0.023328462,0.2592243542,0.4956775,0.0160966726,0.0364407816,0.0017804662,0.050213158,0.1096631911,3.0387245729,0.4915014106,-0.0605226253,0.2194287841,0.4615374062,0.3056002825,0.0164635307,0.0104945535,0.9928781463,0.0039338012,2.1669300757,0.2375448152,0.5792262217,0.2048505367,-0.0001435207,9.20514e-05,6.08646e-05,3.67081e-05,0.9503076186,0.0435781967,2.3701941109,0.2523181043,0.6190000353,0.185638917,0.1855844535,0.0786273236,0.1262656605,0.0240104865,0.9380750017,0.0579067855,2.5585180023,0.2069533149,0.7759812292,0.2097974611,-4.88437695728325,-1.5038396811623083,2.9640361875818195,4
11,704.9732527283236,24732,70,35.082182060502944,0.2617,0.0436074535,0.3598776458,3.2489448774,-0.0286782283,0.25425,0.0371441449,0.2544442134,2.5445727473,-0.31633915,0.48405,0.0486605333,0.3254031783,3.2360807725,-0.0078937819,0.03555,0.0108142267,-0.1207397839,3.0774587135,0.1902592412,0.4558947368,0.1121370847,0.8884865758,2.2980416454,-0.2314805977,0.083,0.0664173408,0.8939129096,3.3360039542,1.0126884798,0.4611052632,0.0592793518,0.620239395,2.5227196002,-0.240774703,0.0415526316,0.0109344876,0.0449168447,4.250095237,0.3798356033,0.4976140951,0.3020114479,0.0008087705,0.0006650839,0.9537464356,0.0421191916,2.5256630974,0.6239838116,0.2281476179,0.479564443,-2.3284e-06,1.26926e-05,2.24625e-05,1.36047e-05,0.5435355119,0.1106677371,2.7927980275,0.5207312455,0.0315711808,0.2891267497,0.4994425,0.0251537088,0.0484025975,0.0046455546,0.4348952665,0.1391209559,2.8188614837,0.4142059824,-0.0171013669,0.3103744118,0.4586616527,0.3065331252,0.0178031748,0.0124958987,0.9913627884,0.0044625109,2.2810151302,0.2462934587,0.6725815738,0.2273214795,-0.0001509187,0.0001017494,6.21495e-05,4.13811e-05,0.9356585127,0.0721738163,2.5751764447,0.4915903574,0.6914334062,0.2589114886,0.1890553049,0.0926995053,0.1250187653,0.0304435596,0.8999940034,0.1687463809,2.5682333219,0.5369850777,0.735615229,0.3316872212,0.281616248779218,-4.103695248742859,3.092561484923345,4
13,757.3686672665707,27872,64,36.80109991953219,0.25145,0.0282160858,0.045307658,3.0361072913,-0.0955984848,0.2219,0.034342248,-0.0199557406,2.7140698425,0.2075929671,0.52665,0.0381120388,-0.0520617181,2.9277436104,-0.3728090035,0.03995,0.009810581,0.0598742245,4.0466470466,0.6970521622,0.4506882591,0.0813072096,0.8016120234,2.2998653303,-0.2519815464,0.0859919028,0.060595292,0.8876789937,2.7666515832,0.7777952872,0.4633198381,0.0400671366,0.1975964747,3.046671284,0.1974000549,0.0404048583,0.0117082472,0.2660668853,3.5569545117,0.400086944,0.4935241887,0.3007727883,0.0006218178,0.0005228768,0.9440593693,0.0359353718,2.2414200468,0.5909213763,-0.1035456421,0.467952601,-1.3372e-06,8.8134e-06,1.51829e-05,9.0151e-06,0.3503737093,0.1663887352,2.7684945146,0.2751387339,-0.0712280411,0.2149391727,0.496685,0.0203053509,0.0415585458,0.0029009955,0.2584612847,0.1248584181,2.9420344067,0.4092452194,-0.0005110093,0.2378688622,0.4546364863,0.3055699021,0.0205619377,0.0128376551,0.9948115473,0.002993563,2.0561187616,0.212702684,0.4899452591,0.1941120613,-0.0001567815,9.46164e-05,5.97867e-05,3.56055e-05,0.9512110271,0.0150333801,2.7318667136,0.5707615237,0.7062787548,0.319160381,0.1767149112,0.0647375644,0.1178729942,0.0148567007,0.9385258132,0.0301309742,2.9141053121,0.5000240411,0.8350632973,0.3020030222,-2.7646248756654814,-2.9926162039978235,1.9041266714053455,4
18,339.76340617838923,12801,27,37.67621753026272,0.2672,0.0368600054,0.3883694583,2.5898995884,0.0234063692,0.2426,0.0393921312,0.3163835072,2.6530969115,0.3642267791,0.4902,0.0381504915,0.0758150666,2.7726204456,0.3212288078,0.03705,0.0102492683,0.0133666983,3.0230923867,0.2894068207,0.4453144654,0.1105100888,0.887605007,2.1111201225,-0.2484234287,0.0839308176,0.0704887805,0.9101237492,3.5576107565,1.1227125018,0.470754717,0.0552956282,0.6157705545,2.2212022105,-0.2172996774,0.0399371069,0.0113545965,0.0980018601,3.5462493755,0.4344257545,0.4985539002,0.3027543127,0.0010662329,0.0007036645,0.9396619686,0.0427374054,2.6825728324,0.9220407949,-0.2569133018,0.5189691014,-2.7959e-06,1.75544e-05,2.20642e-05,1.29316e-05,0.1428942488,0.1174188624,3.0301733172,0.3391985922,-0.0315906904,0.2647712093,0.4972,0.0199670792,0.036964772,0.003252903,0.1277544212,0.1228532467,2.8819270289,0.3004413289,0.0444190725,0.2037332533,0.4531672399,0.2889132715,0.0211631769,0.0124758088,0.9901158168,0.0047612409,2.1672788161,0.2032611335,0.5991183262,0.1931452225,-0.0002314214,0.0001337753,0.0001097188,6.46002e-05,0.9586082904,0.0338406859,2.1770270629,0.2864159677,0.5588621082,0.2126338766,0.1931614188,0.0550208441,0.1407142508,0.0221646872,0.9464791328,0.0694572639,2.2567751533,0.2741872596,0.6614842068,0.2167879261,-1.7308477902947765,0.08769622868774536,1.1820319843340326,4
20,406.5491793100181,14734,4,36.241617865287694,0.2482,0.0321909925,0.0782324897,2.5915885007,0.1130646052,0.26195,0.0333383788,-0.0333570332,3.121912103,0.2776193323,0.48985,0.0320113652,-0.2106513573,2.7829880117,-0.2455609966,0.0368,0.0111919614,-0.0803470803,2.5290552094,-0.1549577088,0.4329435484,0.1081907889,0.9100866536,2.1066274177,0.1186049919,0.1105241935,0.0781123533,0.9134945266,2.8331681167,0.7187005971,0.4565322581,0.0497379318,0.5428017684,3.2527635387,-0.4912352544,0.0402419355,0.0096062572,0.025494649,2.9860576676,0.3679250456,0.4882005992,0.2978176285,0.001245018,0.0010572251,0.9201819087,0.0582708498,2.4278684373,0.3831683861,-0.0088441893,0.4974983007,3.5872e-06,3.16596e-05,2.65094e-05,1.66185e-05,0.069073019,0.0936679242,2.8870655152,0.3793597154,0.0180727881,0.2540040331,0.4958575,0.0234198328,0.0357126659,0.002563029,0.0439354537,0.0948352386,2.8178680998,0.3285218189,0.0404976529,0.198170765,0.4471926113,0.2799340634,0.0229522811,0.0135604122,0.9886205041,0.0051976805,2.2024271109,0.2383324943,0.631819668,0.1846242343,-0.0003492839,0.0002066104,0.0001585318,9.3426e-05,0.9663433383,0.0108032867,2.2474634192,0.2197605684,0.6327523911,0.197318668,0.1674110565,0.0418162773,0.141307831,0.0137296062,0.9541905964,0.0164853965,2.5544731503,0.2855464967,0.8611635661,0.1998116584,-2.0173895409801776,1.7237372724285607,0.7258225838970592,4
