Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 13020 | GridSize: 153
Generation 2 | Revalues: 21050 | GridSize: 136
Generation 3 | Revalues: 24020 | GridSize: 144
Generation 4 | Revalues: 26130 | GridSize: 149
Generation 5 | Revalues: 28870 | GridSize: 158
Generation 6 | Revalues: 30240 | GridSize: 166
Generation 7 | Revalues: 32340 | GridSize: 175
Generation 8 | Revalues: 33810 | GridSize: 191
Generation 9 | Revalues: 35390 | GridSize: 193
Generation 10 | Revalues: 36840 | GridSize: 206
Generation 11 | Revalues: 38040 | GridSize: 211
Generation 12 | Revalues: 40320 | GridSize: 212
Generation 13 | Revalues: 41520 | GridSize: 211
Generation 14 | Revalues: 43050 | GridSize: 193
Generation 15 | Revalues: 44330 | GridSize: 187
Generation 16 | Revalues: 45760 | GridSize: 189
Generation 17 | Revalues: 47320 | GridSize: 188
Generation 18 | Revalues: 48480 | GridSize: 198
Generation 19 | Revalues: 50130 | GridSize: 189
Generation 20 | Revalues: 51550 | GridSize: 198
Generation 21 | Revalues: 53050 | GridSize: 199
Generation 22 | Revalues: 54420 | GridSize: 200
Generation 23 | Revalues: 55770 | GridSize: 194
Generation 24 | Revalues: 56990 | GridSize: 190
Generation 25 | Revalues: 58020 | GridSize: 191
Generation 26 | Revalues: 59090 | GridSize: 192
Generation 27 | Revalues: 60420 | GridSize: 186
Generation 28 | Revalues: 61520 | GridSize: 192
Generation 29 | Revalues: 62680 | GridSize: 198
Generation 30 | Revalues: 63820 | GridSize: 206
Generation 31 | Revalues: 65180 | GridSize: 202
Generation 32 | Revalues: 66620 | GridSize: 203
Generation 33 | Revalues: 67990 | GridSize: 203
Generation 34 | Revalues: 69050 | GridSize: 210
Generation 35 | Revalues: 70200 | GridSize: 210
Generation 36 | Revalues: 71680 | GridSize: 210
Generation 37 | Revalues: 73120 | GridSize: 223
Generation 38 | Revalues: 74270 | GridSize: 216
Generation 39 | Revalues: 75430 | GridSize: 223
Generation 40 | Revalues: 76750 | GridSize: 219
Generation 41 | Revalues: 77960 | GridSize: 219
Generation 42 | Revalues: 79410 | GridSize: 213
Generation 43 | Revalues: 80620 | GridSize: 213
Generation 44 | Revalues: 81790 | GridSize: 222
Generation 45 | Revalues: 83000 | GridSize: 224
Generation 46 | Revalues: 84750 | GridSize: 221
Generation 47 | Revalues: 85950 | GridSize: 225
Generation 48 | Revalues: 87000 | GridSize: 234
Generation 49 | Revalues: 88230 | GridSize: 238
Generation 50 | Revalues: 89620 | GridSize: 245
Generation 51 | Revalues: 90850 | GridSize: 232
Generation 52 | Revalues: 92230 | GridSize: 222
Generation 53 | Revalues: 93490 | GridSize: 226
Generation 54 | Revalues: 94960 | GridSize: 225
Generation 55 | Revalues: 96030 | GridSize: 234
Generation 56 | Revalues: 97120 | GridSize: 235
Generation 57 | Revalues: 98270 | GridSize: 235
Generation 58 | Revalues: 99410 | GridSize: 227
Generation 59 | Revalues: 100770 | GridSize: 226
Generation 60 | Revalues: 101860 | GridSize: 228
Generation 61 | Revalues: 103150 | GridSize: 229
Generation 62 | Revalues: 104310 | GridSize: 232
Generation 63 | Revalues: 105430 | GridSize: 240
Generation 64 | Revalues: 106610 | GridSize: 243
Generation 65 | Revalues: 107680 | GridSize: 232
Generation 66 | Revalues: 108910 | GridSize: 234
Generation 67 | Revalues: 110140 | GridSize: 228
Generation 68 | Revalues: 111220 | GridSize: 230
Generation 69 | Revalues: 112520 | GridSize: 229
Generation 70 | Revalues: 113630 | GridSize: 236
Generation 71 | Revalues: 114780 | GridSize: 237
Generation 72 | Revalues: 115890 | GridSize: 230
Generation 73 | Revalues: 116960 | GridSize: 227
Generation 74 | Revalues: 118000 | GridSize: 229
Generation 75 | Revalues: 119110 | GridSize: 232
Generation 76 | Revalues: 120280 | GridSize: 237
Generation 77 | Revalues: 121360 | GridSize: 243
Generation 78 | Revalues: 122370 | GridSize: 246
Generation 79 | Revalues: 123490 | GridSize: 249
Generation 80 | Revalues: 124530 | GridSize: 254
Generation 81 | Revalues: 125570 | GridSize: 257
Generation 82 | Revalues: 126650 | GridSize: 261
Generation 83 | Revalues: 127690 | GridSize: 265
Generation 84 | Revalues: 128720 | GridSize: 269
Generation 85 | Revalues: 129790 | GridSize: 265
Generation 86 | Revalues: 130810 | GridSize: 271
Generation 87 | Revalues: 131830 | GridSize: 278
Generation 88 | Revalues: 132860 | GridSize: 282
Generation 89 | Revalues: 134030 | GridSize: 285
Generation 90 | Revalues: 135110 | GridSize: 289
Generation 91 | Revalues: 136260 | GridSize: 287
Generation 92 | Revalues: 137310 | GridSize: 286
Generation 93 | Revalues: 138410 | GridSize: 288
Generation 94 | Revalues: 139450 | GridSize: 285
Generation 95 | Revalues: 140560 | GridSize: 290
Generation 96 | Revalues: 141650 | GridSize: 297
Generation 97 | Revalues: 142840 | GridSize: 298
Generation 98 | Revalues: 143930 | GridSize: 300
Generation 99 | Revalues: 145100 | GridSize: 300
Generation 100 | Revalues: 146330 | GridSize: 290
