Feature,Importance
SUP_avg,0.20830791702472243
SUP_sd,0.16023629420171684
INC_sk,0.15467886869448277
IND_kr,0.07419247775705445
IND_r1,0.07009376777277822
SUP_kr,0.06540899737941508
INF_r1,0.0539048327796508
IND_sk,0.03450928805432801
INC_avg,0.029662509265927665
INC_kr,0.019759901814131384
INF_sd,0.018732719509670176
INF_avg,0.01860162743878199
INF_sk,0.01601594337968585
SUP_sk,0.015189988580029337
INC_r1,0.013714743697293757
INC_sd,0.013280059213015035
INF_kr,0.012542766062243759
IND_avg,0.008605863297303529
SUP_r1,0.007764850934654111
IND_sd,0.004796583143114747
