Feature,Importance
INC_avg,0.1718218981367088
IND_sd,0.15691624443658772
SUP_avg,0.12926128664890293
INF_r1,0.08444874618272433
SUP_r1,0.07833663593102771
IND_avg,0.07093968805845136
INF_sd,0.06603435371882928
SUP_sd,0.049686936883333706
IND_kr,0.039959959420721974
SUP_sk,0.030427213727204524
INF_avg,0.02755147872961998
INC_sd,0.026426370931548454
IND_r1,0.022457199652608936
INC_r1,0.01399476492293335
INF_sk,0.00863724728901622
IND_sk,0.007221149218903394
SUP_kr,0.006078631315357512
INC_sk,0.0046287574086175875
INF_kr,0.002694437599035434
INC_kr,0.002476999787866653
