Feature,Importance
IND_avg,0.25480451407473004
INC_avg,0.1999064425020695
INF_sd,0.16045767963724272
SUP_avg,0.10754018657003968
SUP_sd,0.04895294970806377
IND_r1,0.045072363793632844
INC_sd,0.03724482276314358
INF_avg,0.03132208101055068
IND_sd,0.025236908980285352
SUP_r1,0.025003537264507773
INF_r1,0.02038355575717297
INF_sk,0.009166035303231986
INF_kr,0.008175526195973727
SUP_sk,0.008137477504341198
SUP_kr,0.005805073113493899
IND_kr,0.003680322701225816
INC_sk,0.0027663394599746786
INC_kr,0.0023633992095474588
IND_sk,0.0023071609394276884
INC_r1,0.001673623511344515
