Feature,Importance
INF_sd,0.36083409141469014
INF_avg,0.11666019324690274
INC_avg,0.10752927685290013
IND_avg,0.06693847681764763
IND_r1,0.050272589695769615
INF_kr,0.04617178825143224
SUP_sd,0.04416909614212444
INC_sk,0.04401516232737677
SUP_r1,0.03348692558858693
INC_kr,0.02597405471912441
SUP_avg,0.019366518957445088
IND_sk,0.01753540200542666
SUP_kr,0.0163993574959407
INF_r1,0.010918727326881681
INC_sd,0.009075022526810226
INC_r1,0.007756779051245972
IND_kr,0.007602085309097625
SUP_sk,0.007310347624748537
IND_sd,0.0045614874594939936
INF_sk,0.0034226171863545305
