Feature,Importance
INF_sd,0.19670925312591991
INC_sd,0.17410067714196364
INC_avg,0.12373287476835326
IND_avg,0.09634249930927417
INC_sk,0.07280389048664553
INF_avg,0.0518919826190335
INC_kr,0.04248936649855161
IND_kr,0.03851302034368969
IND_r1,0.03436249078815245
INF_kr,0.02994809566031091
INC_r1,0.026683105909816148
INF_r1,0.021444902474877115
IND_sd,0.021155194145009094
SUP_sd,0.018602290779150377
INF_sk,0.017038675004341242
SUP_kr,0.010794831919619368
SUP_sk,0.010592723876780919
SUP_r1,0.004614505435030627
SUP_avg,0.004239265084205433
IND_sk,0.003940354629275172
