Feature,Importance
INF_sd,0.21630593029157047
INC_sd,0.1306139354415529
SUP_sd,0.12946140987269497
IND_avg,0.10996109557657452
INF_r1,0.08835406779955607
SUP_avg,0.05455922597020536
INC_avg,0.04480497713756287
INF_avg,0.04256610183946945
IND_kr,0.024243937641293914
IND_sk,0.023489705108941404
INC_r1,0.02310905771540277
SUP_r1,0.02236486104736244
IND_sd,0.021743047932071265
INC_kr,0.020311254321413133
SUP_sk,0.01906856902878057
IND_r1,0.009457400469872607
SUP_kr,0.007451375168906982
INC_sk,0.005763612988893838
INF_kr,0.0035761705635898484
INF_sk,0.0027942640842845818
