Feature,Importance
SUP_r1,0.19434618011796995
INC_avg,0.18521153610797977
SUP_sd,0.1502818913484761
SUP_avg,0.138670300838152
IND_r1,0.06887521146493177
INF_avg,0.0479228205476264
INF_r1,0.04389872454288355
INC_sd,0.03215162876111256
INF_sd,0.031817264919711576
IND_sd,0.026484146195155454
INF_sk,0.02565004860028097
INC_r1,0.015190047141434898
INF_kr,0.010133454574074406
IND_kr,0.009995388242211493
IND_avg,0.009842917122979255
IND_sk,0.0042272162265343345
SUP_sk,0.001569243660166925
INC_sk,0.0012716104479497728
INC_kr,0.0012681614861613558
SUP_kr,0.0011922076542075944
