Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 36620 | GridSize: 300
Generation 2 | Revalues: 45310 | GridSize: 300
Generation 3 | Revalues: 48940 | GridSize: 300
Generation 4 | Revalues: 52320 | GridSize: 300
Generation 5 | Revalues: 56030 | GridSize: 300
Generation 6 | Revalues: 58990 | GridSize: 300
Generation 7 | Revalues: 61210 | GridSize: 300
Generation 8 | Revalues: 62990 | GridSize: 300
Generation 9 | Revalues: 66480 | GridSize: 300
Generation 10 | Revalues: 68070 | GridSize: 300
Generation 11 | Revalues: 70210 | GridSize: 300
Generation 12 | Revalues: 71660 | GridSize: 300
Generation 13 | Revalues: 73180 | GridSize: 300
Generation 14 | Revalues: 74690 | GridSize: 300
Generation 15 | Revalues: 76100 | GridSize: 300
Generation 16 | Revalues: 77390 | GridSize: 300
Generation 17 | Revalues: 79220 | GridSize: 300
Generation 18 | Revalues: 81030 | GridSize: 300
Generation 19 | Revalues: 83130 | GridSize: 300
Generation 20 | Revalues: 85680 | GridSize: 300
Generation 21 | Revalues: 88010 | GridSize: 300
Generation 22 | Revalues: 89660 | GridSize: 300
Generation 23 | Revalues: 91450 | GridSize: 300
Generation 24 | Revalues: 92930 | GridSize: 300
Generation 25 | Revalues: 94520 | GridSize: 300
Generation 26 | Revalues: 96060 | GridSize: 300
Generation 27 | Revalues: 97290 | GridSize: 300
Generation 28 | Revalues: 99060 | GridSize: 300
Generation 29 | Revalues: 100830 | GridSize: 300
Generation 30 | Revalues: 101970 | GridSize: 300
Generation 31 | Revalues: 103810 | GridSize: 300
Generation 32 | Revalues: 105400 | GridSize: 300
Generation 33 | Revalues: 107010 | GridSize: 300
Generation 34 | Revalues: 108520 | GridSize: 300
Generation 35 | Revalues: 110080 | GridSize: 300
Generation 36 | Revalues: 112400 | GridSize: 298
Generation 37 | Revalues: 114340 | GridSize: 297
Generation 38 | Revalues: 115900 | GridSize: 300
Generation 39 | Revalues: 117140 | GridSize: 300
Generation 40 | Revalues: 119110 | GridSize: 300
Generation 41 | Revalues: 120490 | GridSize: 299
Generation 42 | Revalues: 122290 | GridSize: 300
Generation 43 | Revalues: 123510 | GridSize: 299
Generation 44 | Revalues: 124970 | GridSize: 299
Generation 45 | Revalues: 126290 | GridSize: 300
Generation 46 | Revalues: 127620 | GridSize: 300
Generation 47 | Revalues: 129030 | GridSize: 300
Generation 48 | Revalues: 130670 | GridSize: 300
Generation 49 | Revalues: 131910 | GridSize: 300
Generation 50 | Revalues: 133700 | GridSize: 299
Generation 51 | Revalues: 134880 | GridSize: 300
Generation 52 | Revalues: 136170 | GridSize: 300
Generation 53 | Revalues: 137950 | GridSize: 300
Generation 54 | Revalues: 139230 | GridSize: 300
Generation 55 | Revalues: 140770 | GridSize: 300
Generation 56 | Revalues: 142200 | GridSize: 300
Generation 57 | Revalues: 144060 | GridSize: 300
Generation 58 | Revalues: 145730 | GridSize: 300
Generation 59 | Revalues: 147290 | GridSize: 300
Generation 60 | Revalues: 148890 | GridSize: 300
Generation 61 | Revalues: 150610 | GridSize: 300
Generation 62 | Revalues: 152030 | GridSize: 300
Generation 63 | Revalues: 153430 | GridSize: 300
Generation 64 | Revalues: 155020 | GridSize: 300
Generation 65 | Revalues: 156340 | GridSize: 300
Generation 66 | Revalues: 157760 | GridSize: 300
Generation 67 | Revalues: 159120 | GridSize: 300
Generation 68 | Revalues: 160410 | GridSize: 300
Generation 69 | Revalues: 161590 | GridSize: 300
Generation 70 | Revalues: 162880 | GridSize: 300
Generation 71 | Revalues: 164350 | GridSize: 299
Generation 72 | Revalues: 165600 | GridSize: 300
Generation 73 | Revalues: 166810 | GridSize: 300
Generation 74 | Revalues: 168080 | GridSize: 300
Generation 75 | Revalues: 169570 | GridSize: 300
Generation 76 | Revalues: 170850 | GridSize: 300
Generation 77 | Revalues: 172020 | GridSize: 299
Generation 78 | Revalues: 173360 | GridSize: 300
Generation 79 | Revalues: 174670 | GridSize: 300
Generation 80 | Revalues: 176480 | GridSize: 299
Generation 81 | Revalues: 177880 | GridSize: 300
Generation 82 | Revalues: 179130 | GridSize: 300
Generation 83 | Revalues: 180320 | GridSize: 299
Generation 84 | Revalues: 181970 | GridSize: 299
Generation 85 | Revalues: 183040 | GridSize: 300
Generation 86 | Revalues: 184150 | GridSize: 300
Generation 87 | Revalues: 185340 | GridSize: 300
Generation 88 | Revalues: 186670 | GridSize: 300
Generation 89 | Revalues: 187890 | GridSize: 300
Generation 90 | Revalues: 189200 | GridSize: 300
Generation 91 | Revalues: 190900 | GridSize: 299
Generation 92 | Revalues: 192080 | GridSize: 300
Generation 93 | Revalues: 193490 | GridSize: 300
Generation 94 | Revalues: 194600 | GridSize: 300
Generation 95 | Revalues: 195970 | GridSize: 298
Generation 96 | Revalues: 197190 | GridSize: 300
Generation 97 | Revalues: 198470 | GridSize: 300
Generation 98 | Revalues: 199820 | GridSize: 300
Generation 99 | Revalues: 201200 | GridSize: 300
Generation 100 | Revalues: 202500 | GridSize: 300
Generation 101 | Revalues: 204020 | GridSize: 299
Generation 102 | Revalues: 205170 | GridSize: 300
Generation 103 | Revalues: 206390 | GridSize: 300
Generation 104 | Revalues: 207800 | GridSize: 300
Generation 105 | Revalues: 209050 | GridSize: 300
Generation 106 | Revalues: 210490 | GridSize: 300
Generation 107 | Revalues: 211630 | GridSize: 300
Generation 108 | Revalues: 212830 | GridSize: 300
Generation 109 | Revalues: 214010 | GridSize: 297
Generation 110 | Revalues: 215340 | GridSize: 300
Generation 111 | Revalues: 217030 | GridSize: 300
Generation 112 | Revalues: 218200 | GridSize: 299
Generation 113 | Revalues: 219390 | GridSize: 300
Generation 114 | Revalues: 220630 | GridSize: 300
Generation 115 | Revalues: 221640 | GridSize: 298
Generation 116 | Revalues: 222720 | GridSize: 299
Generation 117 | Revalues: 223760 | GridSize: 300
Generation 118 | Revalues: 225100 | GridSize: 300
Generation 119 | Revalues: 226260 | GridSize: 300
Generation 120 | Revalues: 227490 | GridSize: 300
Generation 121 | Revalues: 228780 | GridSize: 300
Generation 122 | Revalues: 229970 | GridSize: 298
Generation 123 | Revalues: 230990 | GridSize: 300
Generation 124 | Revalues: 232250 | GridSize: 296
Generation 125 | Revalues: 233690 | GridSize: 300
Generation 126 | Revalues: 235030 | GridSize: 300
Generation 127 | Revalues: 236260 | GridSize: 300
Generation 128 | Revalues: 237520 | GridSize: 300
Generation 129 | Revalues: 238810 | GridSize: 300
Generation 130 | Revalues: 239890 | GridSize: 300
Generation 131 | Revalues: 241010 | GridSize: 300
Generation 132 | Revalues: 242090 | GridSize: 300
Generation 133 | Revalues: 243370 | GridSize: 300
Generation 134 | Revalues: 244540 | GridSize: 300
Generation 135 | Revalues: 245910 | GridSize: 300
Generation 136 | Revalues: 247050 | GridSize: 300
Generation 137 | Revalues: 248340 | GridSize: 300
Generation 138 | Revalues: 249610 | GridSize: 300
Generation 139 | Revalues: 250860 | GridSize: 297
