Feature,Importance
INC_sd,0.14582024479295158
IND_r1,0.13304287998804093
INF_sk,0.10034620426569622
IND_avg,0.0905677640324179
INC_r1,0.0842975144425654
INC_avg,0.07578547512971939
INF_avg,0.06947744873898348
INF_kr,0.06519713928973925
IND_kr,0.05991129918604076
INF_sd,0.03727603588191601
SUP_sk,0.023429046381139625
SUP_sd,0.020214474718083495
INC_kr,0.016612920203521883
INC_sk,0.01486793960813533
IND_sd,0.014592230908800997
INF_r1,0.012835548519404414
SUP_kr,0.011846657616022563
SUP_avg,0.009541515413917592
IND_sk,0.007428444450633199
SUP_r1,0.00690921643226998
