Feature,Importance
SUP_avg,0.3029088310037461
SUP_sd,0.2124994355070695
INC_kr,0.08423083619024879
IND_avg,0.06198498563480781
SUP_sk,0.054162783368044795
INC_r1,0.054095618108738835
INF_r1,0.031951734931509976
INF_avg,0.029411646567504307
INF_sk,0.024032126283994225
INC_avg,0.023234262915437544
IND_r1,0.020197925966036426
INF_sd,0.01764935585266267
INC_sk,0.017312034705292568
IND_sk,0.014202631480038166
INF_kr,0.012615641875053369
IND_sd,0.012575548104314833
SUP_r1,0.008990844845370043
SUP_kr,0.007199249179262397
INC_sd,0.005902534971707005
IND_kr,0.0048419725091605826
