Feature,Importance
INF_avg,0.3136738610117755
INC_avg,0.15539542288496658
INF_sd,0.12346817386402414
INC_sd,0.11923412417858524
IND_avg,0.06284982210279236
SUP_kr,0.036803773226115714
INF_r1,0.03051231458523407
SUP_sd,0.030433866579999847
SUP_avg,0.027199933879289227
INF_kr,0.017831164591078145
INC_r1,0.016316093864413107
INC_kr,0.014209197707198735
IND_kr,0.010349291207192982
IND_sk,0.007458456846706449
IND_r1,0.007273983549900543
INF_sk,0.006520543691114706
SUP_r1,0.006356896999941663
IND_sd,0.0055878481024471925
INC_sk,0.004627103269507754
SUP_sk,0.003898127857716226
