Feature,Importance
INF_avg,0.26381430517691606
SUP_sd,0.16528940289211785
INC_avg,0.11288160657814524
INC_sk,0.07153293787610862
SUP_r1,0.06347404153164113
INC_r1,0.05526991071598877
SUP_kr,0.0508846986956492
INF_sd,0.050624105674905086
IND_avg,0.043506373112097145
SUP_avg,0.024971717627787656
IND_sd,0.02389656409725503
SUP_sk,0.020117591180525744
INC_kr,0.011568257055065891
INF_r1,0.008910842275793553
IND_sk,0.007318913163242879
INF_sk,0.00644905681961977
INC_sd,0.005439977306251889
INF_kr,0.005077152870272432
IND_r1,0.004795669086793433
IND_kr,0.004176876263822692
