Feature,Importance
INF_r1,0.4118141835363947
SUP_sd,0.1135353755404818
SUP_r1,0.07905615140714156
INC_r1,0.06469318575648783
SUP_avg,0.041992985992523026
IND_sk,0.03991608410789357
INC_kr,0.03755201649864437
IND_avg,0.029606259287769176
INF_sk,0.02431787023277228
INF_sd,0.02341183324800429
INC_avg,0.02083875072164221
INF_avg,0.020239569158072304
INF_kr,0.017944524606609454
SUP_kr,0.01358619575444001
IND_r1,0.013113528310847854
IND_sd,0.012751770313918805
INC_sk,0.01030333155005363
SUP_sk,0.009301704081814988
INC_sd,0.008483539880803507
IND_kr,0.007541140013684631
