Feature,Importance
SUP_sd,0.2915751362018841
INC_r1,0.10010824930549847
SUP_avg,0.09133281500398396
INF_kr,0.07378705086781158
IND_sd,0.06078212099994263
INF_r1,0.047919979847462664
INF_sd,0.042178004533848706
INC_kr,0.04151316976859388
SUP_r1,0.04056012761933306
INC_sk,0.03958620142690396
SUP_sk,0.027553066148692733
IND_sk,0.024743585676535583
INC_avg,0.02382817708999495
IND_kr,0.01891862892372785
INF_avg,0.017532570774438993
SUP_kr,0.016974302087358614
INF_sk,0.01683880890369327
IND_r1,0.011075899199550862
INC_sd,0.006982461312479041
IND_avg,0.006209644308265135
