Feature,Importance
INC_avg,0.2138864200209145
IND_avg,0.20619875453290262
INF_sd,0.1831264695928218
SUP_avg,0.09712750651239949
SUP_sd,0.04790655414163461
IND_r1,0.043967253000717
INC_sd,0.04377951265371707
INF_avg,0.040166092186364376
IND_sd,0.02122381711318659
SUP_r1,0.020681812244999664
INF_r1,0.020627483721914763
SUP_sk,0.013653136821772764
INF_kr,0.009587965438166106
SUP_kr,0.007939430013737288
INF_sk,0.007244085431616614
IND_kr,0.005846556195148547
INC_kr,0.004569933166065242
INC_r1,0.004364880136700474
INC_sk,0.00406777027020816
IND_sk,0.0040345668050120916
