Feature,Importance
INF_sd,0.3382825860735856
INC_avg,0.09731295435340086
INF_avg,0.0957004370805622
INC_sk,0.08516491626894204
IND_avg,0.06779873873577817
IND_r1,0.052061520938506654
SUP_sd,0.04791554526371883
INF_kr,0.04656897103786505
SUP_r1,0.031082113394848076
IND_sk,0.02396419308903183
INC_kr,0.022633618099691378
SUP_avg,0.022150493646329022
INF_r1,0.013540977477013948
SUP_kr,0.00950248240513375
IND_kr,0.008684304238781389
INC_r1,0.00867420265451467
IND_sd,0.007795821887971779
INC_sd,0.007719414071781029
SUP_sk,0.007113425508648357
INF_sk,0.006333283773895501
