Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
H,0.2460000000,0.0392937654,-0.0248932403,2.6376681253,-0.0126587341,0.2804000000,0.0465170936,-0.1219942878,2.3420180811,-0.1160062435,0.4736000000,0.0420361749,0.1261614194,2.7307564710,-0.2106996736,0.4736000000,0.0420361749,0.1261614194,2.7307564710,-0.2106996736
