Fold,SBS_Best_Models
0,COMOLSD
1,MOEAD
2,COMOLSD
3,COMOLSD
4,COMOLSD
5,COMOLSD
6,COMOLSD
7,COMOLSD
8,MOEAD
9,COMOLSD
10,MOEAD
11,COMOLSD
12,COMOLSD
13,COMOLSD
14,COMOLSD
15,COMOLSD
16,COMOLSD
17,COMOLSD
18,MOEAD
19,MOEAD
20,MOEAD
21,COMOLSD
22,MOEAD
23,COMOLSD
24,COMOLSD
25,COMOLSD
26,COMOLSD
27,MOEAD
28,COMOLSD
29,COMOLSD
30,COMOLSD
31,MOEAD
32,COMOLSD
33,COMOLSD
34,COMOLSD
35,COMOLSD
36,MOEAD
37,COMOLSD
38,COMOLSD
39,COMOLSD
40,COMOLSD
41,COMOLSD
42,MOEAD
43,MOEAD
44,MOEAD
45,COMOLSD
46,MOEAD
47,COMOLSD
48,COMOLSD
49,MOEAD
50,COMOLSD
51,COMOLSD
52,MOEAD
53,COMOLSD
54,MOEAD
55,MOEAD
56,MOEAD
57,MOEAD
58,COMOLSD
59,COMOLSD
60,COMOLSD
61,COMOLSD
62,COMOLSD
63,COMOLSD
64,MOEAD
65,MOEAD
66,MOEAD
67,COMOLSD
68,COMOLSD
69,COMOLSD
70,MOEAD
71,COMOLSD
72,COMOLSD
73,COMOLSD
74,MOEAD
75,MOEAD
76,COMOLSD
77,MOEAD
78,COMOLSD
79,COMOLSD
80,MOEAD
81,COMOLSD
82,COMOLSD
83,MOEAD
84,MOEAD
85,MOEAD
86,MOEAD
87,COMOLSD
88,MOEAD
89,MOEAD
90,COMOLSD
91,COMOLSD
92,COMOLSD
93,COMOLSD
94,MOEAD
95,MOEAD
96,COMOLSD
97,COMOLSD
98,MOEAD
99,COMOLSD
