Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 26490 | GridSize: 298
Generation 2 | Revalues: 32000 | GridSize: 299
Generation 3 | Revalues: 36300 | GridSize: 300
Generation 4 | Revalues: 39060 | GridSize: 300
Generation 5 | Revalues: 41070 | GridSize: 300
Generation 6 | Revalues: 42650 | GridSize: 300
Generation 7 | Revalues: 45370 | GridSize: 298
Generation 8 | Revalues: 47930 | GridSize: 300
Generation 9 | Revalues: 49540 | GridSize: 300
Generation 10 | Revalues: 52870 | GridSize: 296
Generation 11 | Revalues: 54570 | GridSize: 298
Generation 12 | Revalues: 56780 | GridSize: 300
Generation 13 | Revalues: 58870 | GridSize: 300
Generation 14 | Revalues: 60570 | GridSize: 300
Generation 15 | Revalues: 62290 | GridSize: 299
Generation 16 | Revalues: 65530 | GridSize: 296
Generation 17 | Revalues: 67260 | GridSize: 300
Generation 18 | Revalues: 68850 | GridSize: 298
Generation 19 | Revalues: 70070 | GridSize: 300
Generation 20 | Revalues: 71970 | GridSize: 300
Generation 21 | Revalues: 73180 | GridSize: 299
Generation 22 | Revalues: 74590 | GridSize: 300
Generation 23 | Revalues: 76590 | GridSize: 300
Generation 24 | Revalues: 77970 | GridSize: 299
Generation 25 | Revalues: 79590 | GridSize: 300
Generation 26 | Revalues: 81180 | GridSize: 300
Generation 27 | Revalues: 82470 | GridSize: 299
Generation 28 | Revalues: 84770 | GridSize: 300
Generation 29 | Revalues: 86380 | GridSize: 300
Generation 30 | Revalues: 88130 | GridSize: 300
Generation 31 | Revalues: 89970 | GridSize: 298
Generation 32 | Revalues: 91440 | GridSize: 300
Generation 33 | Revalues: 92870 | GridSize: 300
Generation 34 | Revalues: 94840 | GridSize: 300
Generation 35 | Revalues: 96610 | GridSize: 299
Generation 36 | Revalues: 98390 | GridSize: 300
Generation 37 | Revalues: 99880 | GridSize: 300
Generation 38 | Revalues: 101140 | GridSize: 300
Generation 39 | Revalues: 102950 | GridSize: 299
Generation 40 | Revalues: 104470 | GridSize: 299
Generation 41 | Revalues: 105900 | GridSize: 299
Generation 42 | Revalues: 107270 | GridSize: 298
Generation 43 | Revalues: 108440 | GridSize: 300
Generation 44 | Revalues: 109680 | GridSize: 300
Generation 45 | Revalues: 110950 | GridSize: 299
Generation 46 | Revalues: 112270 | GridSize: 300
Generation 47 | Revalues: 113670 | GridSize: 300
Generation 48 | Revalues: 115610 | GridSize: 299
Generation 49 | Revalues: 117210 | GridSize: 300
Generation 50 | Revalues: 118470 | GridSize: 298
Generation 51 | Revalues: 119720 | GridSize: 300
Generation 52 | Revalues: 120880 | GridSize: 300
Generation 53 | Revalues: 122100 | GridSize: 300
Generation 54 | Revalues: 123290 | GridSize: 295
Generation 55 | Revalues: 124600 | GridSize: 300
Generation 56 | Revalues: 125740 | GridSize: 300
Generation 57 | Revalues: 127100 | GridSize: 300
Generation 58 | Revalues: 128370 | GridSize: 300
Generation 59 | Revalues: 130040 | GridSize: 300
Generation 60 | Revalues: 131240 | GridSize: 300
Generation 61 | Revalues: 132640 | GridSize: 300
Generation 62 | Revalues: 134130 | GridSize: 300
Generation 63 | Revalues: 135920 | GridSize: 300
Generation 64 | Revalues: 137160 | GridSize: 300
Generation 65 | Revalues: 138370 | GridSize: 298
Generation 66 | Revalues: 139630 | GridSize: 300
Generation 67 | Revalues: 140770 | GridSize: 300
Generation 68 | Revalues: 141930 | GridSize: 300
Generation 69 | Revalues: 143020 | GridSize: 300
Generation 70 | Revalues: 144760 | GridSize: 300
Generation 71 | Revalues: 146250 | GridSize: 300
Generation 72 | Revalues: 147770 | GridSize: 300
Generation 73 | Revalues: 149270 | GridSize: 300
Generation 74 | Revalues: 150630 | GridSize: 300
Generation 75 | Revalues: 151780 | GridSize: 300
Generation 76 | Revalues: 153250 | GridSize: 300
Generation 77 | Revalues: 154510 | GridSize: 298
Generation 78 | Revalues: 155860 | GridSize: 300
Generation 79 | Revalues: 157120 | GridSize: 300
Generation 80 | Revalues: 158500 | GridSize: 300
Generation 81 | Revalues: 159740 | GridSize: 295
Generation 82 | Revalues: 161050 | GridSize: 300
Generation 83 | Revalues: 162270 | GridSize: 295
Generation 84 | Revalues: 163480 | GridSize: 296
Generation 85 | Revalues: 164760 | GridSize: 300
Generation 86 | Revalues: 166080 | GridSize: 300
Generation 87 | Revalues: 167440 | GridSize: 300
Generation 88 | Revalues: 168790 | GridSize: 300
