Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 33060 | GridSize: 300
Generation 2 | Revalues: 38380 | GridSize: 300
Generation 3 | Revalues: 41270 | GridSize: 298
Generation 4 | Revalues: 44730 | GridSize: 299
Generation 5 | Revalues: 47130 | GridSize: 298
Generation 6 | Revalues: 50330 | GridSize: 300
Generation 7 | Revalues: 52290 | GridSize: 298
Generation 8 | Revalues: 54320 | GridSize: 298
Generation 9 | Revalues: 56150 | GridSize: 299
Generation 10 | Revalues: 57810 | GridSize: 300
Generation 11 | Revalues: 60400 | GridSize: 299
Generation 12 | Revalues: 62340 | GridSize: 300
Generation 13 | Revalues: 63760 | GridSize: 300
Generation 14 | Revalues: 65380 | GridSize: 300
Generation 15 | Revalues: 66910 | GridSize: 300
Generation 16 | Revalues: 68380 | GridSize: 300
Generation 17 | Revalues: 69560 | GridSize: 298
Generation 18 | Revalues: 70940 | GridSize: 300
Generation 19 | Revalues: 72680 | GridSize: 300
Generation 20 | Revalues: 74160 | GridSize: 300
Generation 21 | Revalues: 75620 | GridSize: 300
Generation 22 | Revalues: 77050 | GridSize: 300
Generation 23 | Revalues: 78650 | GridSize: 300
Generation 24 | Revalues: 80030 | GridSize: 298
Generation 25 | Revalues: 81470 | GridSize: 295
Generation 26 | Revalues: 82710 | GridSize: 300
Generation 27 | Revalues: 84080 | GridSize: 300
Generation 28 | Revalues: 85390 | GridSize: 300
Generation 29 | Revalues: 86610 | GridSize: 300
Generation 30 | Revalues: 87840 | GridSize: 300
Generation 31 | Revalues: 89220 | GridSize: 300
Generation 32 | Revalues: 90910 | GridSize: 298
Generation 33 | Revalues: 92130 | GridSize: 300
Generation 34 | Revalues: 93240 | GridSize: 300
Generation 35 | Revalues: 94680 | GridSize: 300
Generation 36 | Revalues: 95920 | GridSize: 300
Generation 37 | Revalues: 97060 | GridSize: 300
Generation 38 | Revalues: 98220 | GridSize: 300
Generation 39 | Revalues: 99540 | GridSize: 300
Generation 40 | Revalues: 100610 | GridSize: 300
Generation 41 | Revalues: 101880 | GridSize: 300
Generation 42 | Revalues: 103100 | GridSize: 300
Generation 43 | Revalues: 104450 | GridSize: 300
Generation 44 | Revalues: 105650 | GridSize: 299
Generation 45 | Revalues: 106730 | GridSize: 300
Generation 46 | Revalues: 108130 | GridSize: 300
Generation 47 | Revalues: 109450 | GridSize: 300
Generation 48 | Revalues: 110690 | GridSize: 300
Generation 49 | Revalues: 111730 | GridSize: 300
Generation 50 | Revalues: 112910 | GridSize: 298
Generation 51 | Revalues: 114280 | GridSize: 300
Generation 52 | Revalues: 115720 | GridSize: 300
Generation 53 | Revalues: 117150 | GridSize: 299
Generation 54 | Revalues: 118340 | GridSize: 300
Generation 55 | Revalues: 119680 | GridSize: 300
Generation 56 | Revalues: 120730 | GridSize: 300
Generation 57 | Revalues: 121860 | GridSize: 300
Generation 58 | Revalues: 123190 | GridSize: 299
Generation 59 | Revalues: 124330 | GridSize: 299
Generation 60 | Revalues: 125420 | GridSize: 300
Generation 61 | Revalues: 126560 | GridSize: 300
Generation 62 | Revalues: 127740 | GridSize: 300
Generation 63 | Revalues: 128860 | GridSize: 300
Generation 64 | Revalues: 130260 | GridSize: 300
Generation 65 | Revalues: 131370 | GridSize: 300
Generation 66 | Revalues: 132570 | GridSize: 300
Generation 67 | Revalues: 133700 | GridSize: 300
Generation 68 | Revalues: 134960 | GridSize: 300
Generation 69 | Revalues: 136070 | GridSize: 300
Generation 70 | Revalues: 137430 | GridSize: 300
Generation 71 | Revalues: 138550 | GridSize: 300
Generation 72 | Revalues: 139680 | GridSize: 300
Generation 73 | Revalues: 141020 | GridSize: 300
Generation 74 | Revalues: 142270 | GridSize: 300
Generation 75 | Revalues: 143420 | GridSize: 300
Generation 76 | Revalues: 144740 | GridSize: 300
Generation 77 | Revalues: 146000 | GridSize: 300
Generation 78 | Revalues: 147260 | GridSize: 300
Generation 79 | Revalues: 148790 | GridSize: 299
Generation 80 | Revalues: 149970 | GridSize: 300
Generation 81 | Revalues: 151230 | GridSize: 300
Generation 82 | Revalues: 152640 | GridSize: 300
Generation 83 | Revalues: 153790 | GridSize: 300
Generation 84 | Revalues: 154910 | GridSize: 299
Generation 85 | Revalues: 156160 | GridSize: 300
Generation 86 | Revalues: 157160 | GridSize: 300
Generation 87 | Revalues: 158430 | GridSize: 300
Generation 88 | Revalues: 159520 | GridSize: 300
Generation 89 | Revalues: 160590 | GridSize: 300
Generation 90 | Revalues: 161710 | GridSize: 300
Generation 91 | Revalues: 162920 | GridSize: 299
Generation 92 | Revalues: 164180 | GridSize: 300
Generation 93 | Revalues: 165420 | GridSize: 300
Generation 94 | Revalues: 166610 | GridSize: 300
Generation 95 | Revalues: 167660 | GridSize: 300
Generation 96 | Revalues: 169010 | GridSize: 300
Generation 97 | Revalues: 170280 | GridSize: 300
Generation 98 | Revalues: 171390 | GridSize: 300
Generation 99 | Revalues: 172540 | GridSize: 300
