Instance,SBS_Prediction
71,0.7192848671782289
129,0.7493538931946132
22,0.6984387151351045
183,0.7599704442883336
429,0.6502323013094695
64,0.6413301516629872
481,0.7481286861984258
241,0.7633028197809288
281,0.7357742563877662
84,0.733225340365081
161,0.7878758672172758
103,0.6445048710863075
209,0.6271860473494678
206,0.6188928843695229
244,0.6409415054340528
336,0.6231444938783547
331,0.6464097120993993
0,0.653038243596727
261,0.6439467354895659
504,0.6455461974905251
407,0.6399519872234714
440,0.6327446378994808
230,0.6294492247317419
430,0.6421271616372803
A,0.6318931752396331
357,0.6330875281105893
202,0.62083789798582
345,0.6242853724168173
232,0.6205975894628056
127,0.6278806700269002
20,0.6129858170248874
387,0.6210202112533669
67,0.6290313735932022
502,0.6245513495345782
94,0.6293734110163903
74,0.6307502195055669
23,0.6264196095287199
156,0.6212754721057654
394,0.6368454428160645
121,0.6205353149408801
242,0.6421905429822238
80,0.6077610974040575
11,0.6385875980344085
59,0.6406738608642162
179,0.6340660889333072
427,0.6399676792027242
340,0.6365674737778679
137,0.6258019142722706
366,0.6376935698844437
322,0.6394431066362322
81,0.6389168157280959
237,0.6228288258645651
69,0.6216550975464024
239,0.6202472434950218
497,0.6128077035903354
496,0.6273255823915377
92,0.6356160019261585
168,0.6411380330315808
14,0.6279635488526797
367,0.6247591957144697
247,0.6186723182031657
