Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 33050 | GridSize: 300
Generation 2 | Revalues: 39850 | GridSize: 300
Generation 3 | Revalues: 42920 | GridSize: 300
Generation 4 | Revalues: 45080 | GridSize: 300
Generation 5 | Revalues: 47710 | GridSize: 300
Generation 6 | Revalues: 50770 | GridSize: 300
Generation 7 | Revalues: 53360 | GridSize: 300
Generation 8 | Revalues: 55920 | GridSize: 300
Generation 9 | Revalues: 58800 | GridSize: 300
Generation 10 | Revalues: 60510 | GridSize: 300
Generation 11 | Revalues: 62440 | GridSize: 300
Generation 12 | Revalues: 64690 | GridSize: 299
Generation 13 | Revalues: 66490 | GridSize: 300
Generation 14 | Revalues: 68470 | GridSize: 300
Generation 15 | Revalues: 70030 | GridSize: 300
Generation 16 | Revalues: 72260 | GridSize: 300
Generation 17 | Revalues: 74270 | GridSize: 300
Generation 18 | Revalues: 76870 | GridSize: 300
Generation 19 | Revalues: 79140 | GridSize: 300
Generation 20 | Revalues: 81660 | GridSize: 300
Generation 21 | Revalues: 83180 | GridSize: 299
Generation 22 | Revalues: 84920 | GridSize: 300
Generation 23 | Revalues: 86400 | GridSize: 300
Generation 24 | Revalues: 87990 | GridSize: 300
Generation 25 | Revalues: 89280 | GridSize: 300
Generation 26 | Revalues: 90750 | GridSize: 300
Generation 27 | Revalues: 92380 | GridSize: 300
Generation 28 | Revalues: 93870 | GridSize: 300
Generation 29 | Revalues: 95100 | GridSize: 300
Generation 30 | Revalues: 96440 | GridSize: 300
Generation 31 | Revalues: 98100 | GridSize: 300
Generation 32 | Revalues: 99530 | GridSize: 300
Generation 33 | Revalues: 101010 | GridSize: 300
Generation 34 | Revalues: 102770 | GridSize: 300
Generation 35 | Revalues: 104120 | GridSize: 300
Generation 36 | Revalues: 105620 | GridSize: 299
Generation 37 | Revalues: 107130 | GridSize: 300
Generation 38 | Revalues: 108730 | GridSize: 300
Generation 39 | Revalues: 109910 | GridSize: 300
Generation 40 | Revalues: 111690 | GridSize: 300
Generation 41 | Revalues: 113240 | GridSize: 300
Generation 42 | Revalues: 114700 | GridSize: 300
Generation 43 | Revalues: 116220 | GridSize: 300
Generation 44 | Revalues: 117690 | GridSize: 300
Generation 45 | Revalues: 119020 | GridSize: 296
Generation 46 | Revalues: 120240 | GridSize: 300
Generation 47 | Revalues: 121740 | GridSize: 300
Generation 48 | Revalues: 123070 | GridSize: 300
Generation 49 | Revalues: 124690 | GridSize: 300
Generation 50 | Revalues: 125750 | GridSize: 300
Generation 51 | Revalues: 127090 | GridSize: 300
Generation 52 | Revalues: 128460 | GridSize: 300
Generation 53 | Revalues: 129740 | GridSize: 300
Generation 54 | Revalues: 131230 | GridSize: 300
Generation 55 | Revalues: 132600 | GridSize: 300
Generation 56 | Revalues: 133920 | GridSize: 300
Generation 57 | Revalues: 135430 | GridSize: 300
Generation 58 | Revalues: 136820 | GridSize: 300
Generation 59 | Revalues: 138250 | GridSize: 300
Generation 60 | Revalues: 139820 | GridSize: 300
Generation 61 | Revalues: 141350 | GridSize: 300
Generation 62 | Revalues: 142710 | GridSize: 300
Generation 63 | Revalues: 144370 | GridSize: 300
Generation 64 | Revalues: 145880 | GridSize: 300
Generation 65 | Revalues: 147030 | GridSize: 298
Generation 66 | Revalues: 148380 | GridSize: 299
Generation 67 | Revalues: 149590 | GridSize: 300
Generation 68 | Revalues: 150840 | GridSize: 300
Generation 69 | Revalues: 152150 | GridSize: 300
Generation 70 | Revalues: 153670 | GridSize: 300
Generation 71 | Revalues: 154960 | GridSize: 300
Generation 72 | Revalues: 156510 | GridSize: 300
Generation 73 | Revalues: 158150 | GridSize: 300
Generation 74 | Revalues: 159470 | GridSize: 300
Generation 75 | Revalues: 160770 | GridSize: 300
Generation 76 | Revalues: 162010 | GridSize: 300
Generation 77 | Revalues: 163200 | GridSize: 300
Generation 78 | Revalues: 164440 | GridSize: 300
Generation 79 | Revalues: 165650 | GridSize: 300
Generation 80 | Revalues: 167090 | GridSize: 300
Generation 81 | Revalues: 168550 | GridSize: 300
Generation 82 | Revalues: 169640 | GridSize: 300
Generation 83 | Revalues: 170740 | GridSize: 300
Generation 84 | Revalues: 171960 | GridSize: 300
Generation 85 | Revalues: 173230 | GridSize: 300
Generation 86 | Revalues: 174500 | GridSize: 300
Generation 87 | Revalues: 175650 | GridSize: 300
Generation 88 | Revalues: 176980 | GridSize: 300
Generation 89 | Revalues: 178250 | GridSize: 299
Generation 90 | Revalues: 179460 | GridSize: 299
Generation 91 | Revalues: 180640 | GridSize: 300
Generation 92 | Revalues: 182080 | GridSize: 300
Generation 93 | Revalues: 183290 | GridSize: 300
Generation 94 | Revalues: 184950 | GridSize: 300
Generation 95 | Revalues: 186170 | GridSize: 300
Generation 96 | Revalues: 187460 | GridSize: 300
Generation 97 | Revalues: 188600 | GridSize: 300
Generation 98 | Revalues: 189780 | GridSize: 300
Generation 99 | Revalues: 191020 | GridSize: 300
