Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
A,0.3871794872,0.1274191291,0.6357744190,2.0882545310,0.1998455304,0.1010256410,0.0717472369,0.6511633684,3.5141375558,0.9646162747,0.5117948718,0.0928983949,0.1943660786,2.0756709960,-0.4108312132,0.5117948718,0.0928983949,0.1943660786,2.0756709960,-0.4108312132
