Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 78730 | GridSize: 300
Generation 2 | Revalues: 91270 | GridSize: 300
Generation 3 | Revalues: 103640 | GridSize: 299
Generation 4 | Revalues: 110510 | GridSize: 300
Generation 5 | Revalues: 119490 | GridSize: 300
Generation 6 | Revalues: 122350 | GridSize: 300
Generation 7 | Revalues: 129300 | GridSize: 300
Generation 8 | Revalues: 132390 | GridSize: 300
Generation 9 | Revalues: 136620 | GridSize: 300
Generation 10 | Revalues: 139620 | GridSize: 300
Generation 11 | Revalues: 142060 | GridSize: 300
Generation 12 | Revalues: 144040 | GridSize: 300
Generation 13 | Revalues: 146010 | GridSize: 300
Generation 14 | Revalues: 149540 | GridSize: 300
Generation 15 | Revalues: 151450 | GridSize: 300
Generation 16 | Revalues: 153780 | GridSize: 299
Generation 17 | Revalues: 156010 | GridSize: 300
Generation 18 | Revalues: 157470 | GridSize: 300
Generation 19 | Revalues: 159550 | GridSize: 300
Generation 20 | Revalues: 162050 | GridSize: 300
Generation 21 | Revalues: 164100 | GridSize: 300
Generation 22 | Revalues: 166030 | GridSize: 300
Generation 23 | Revalues: 167920 | GridSize: 300
Generation 24 | Revalues: 171730 | GridSize: 300
Generation 25 | Revalues: 173640 | GridSize: 300
Generation 26 | Revalues: 175340 | GridSize: 300
Generation 27 | Revalues: 177190 | GridSize: 300
Generation 28 | Revalues: 178710 | GridSize: 299
Generation 29 | Revalues: 181440 | GridSize: 300
Generation 30 | Revalues: 184250 | GridSize: 300
Generation 31 | Revalues: 186010 | GridSize: 300
Generation 32 | Revalues: 187570 | GridSize: 300
Generation 33 | Revalues: 189130 | GridSize: 300
Generation 34 | Revalues: 190720 | GridSize: 300
Generation 35 | Revalues: 192310 | GridSize: 299
Generation 36 | Revalues: 193650 | GridSize: 299
Generation 37 | Revalues: 195240 | GridSize: 300
Generation 38 | Revalues: 197120 | GridSize: 300
Generation 39 | Revalues: 198590 | GridSize: 300
Generation 40 | Revalues: 200110 | GridSize: 300
Generation 41 | Revalues: 202440 | GridSize: 300
Generation 42 | Revalues: 204900 | GridSize: 300
Generation 43 | Revalues: 206430 | GridSize: 300
Generation 44 | Revalues: 207940 | GridSize: 300
Generation 45 | Revalues: 209920 | GridSize: 300
Generation 46 | Revalues: 212160 | GridSize: 300
