Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
G,0.3689705882,0.0796356231,0.8093042612,2.1169668580,-0.0256938989,0.1094607843,0.0816283630,0.9381854596,1.9460922332,0.4778228555,0.5215686275,0.0361572030,0.2110952170,2.5622186344,0.0536824695,0.5215686275,0.0361572030,0.2110952170,2.5622186344,0.0536824695
