Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
A,0.2760000000,0.0833306666,-0.4960811434,2.5349975578,0.4897483911,0.2600000000,0.0726636085,-0.3902439024,1.3980716253,-0.1000876150,0.4640000000,0.0662117814,-1.0088161209,1.5946773936,0.0555615940,0.4640000000,0.0662117814,-1.0088161209,1.5946773936,0.0555615940
