Feature,Importance
IND_avg,0.30968873812393893
INF_avg,0.26720571231391405
INF_sd,0.09950488775205418
SUP_sd,0.06263733491099983
INC_avg,0.05378221784805409
INF_sk,0.04158209091730414
IND_sk,0.035818589973450485
IND_sd,0.024534052440251693
INC_sd,0.019719762483269187
SUP_kr,0.017797552103174016
SUP_sk,0.014004097341621523
SUP_avg,0.009561741310196102
INC_r1,0.00896813859179005
INF_r1,0.007737603352594808
IND_r1,0.007246868304136921
INC_sk,0.005944638837153584
SUP_r1,0.004094328511104942
IND_kr,0.003613804064842392
INC_kr,0.0033896264809979643
INF_kr,0.003168214339151149
