Feature,Importance
IND_r1,0.15765890139318295
SUP_sd,0.14543629056394716
IND_avg,0.14350682492764577
INC_avg,0.11318243904652808
SUP_avg,0.10760334753155995
INF_sd,0.07338579331972243
INC_sd,0.05438125205091587
INF_avg,0.04166365076428545
IND_sk,0.04053318366816004
SUP_kr,0.029664126757918227
INC_r1,0.027205541025198374
IND_kr,0.02162773210063808
SUP_r1,0.008430822983034818
IND_sd,0.007334288857170291
INF_sk,0.006247141043267318
SUP_sk,0.005804012237740893
INC_kr,0.00557051166008427
INC_sk,0.003964293056805767
INF_kr,0.003924686257406598
INF_r1,0.002875160754787695
