Feature,Importance
INF_kr,0.2816836430093096
INC_sd,0.13326820080680807
IND_avg,0.11248306869337918
INF_sd,0.07458028005668915
INC_sk,0.07096460020161935
INC_r1,0.06283650460925734
INF_avg,0.061893787909323886
SUP_avg,0.030347687663733334
INF_sk,0.02807554681564481
INC_avg,0.02507615243547801
SUP_sk,0.024093013759224666
SUP_r1,0.02168647811003177
INF_r1,0.020850039842426157
IND_kr,0.015410838274349067
IND_sd,0.01470207559176972
INC_kr,0.008190731057175526
IND_r1,0.005247126601165625
SUP_sd,0.0036117364600694556
SUP_kr,0.002837358463927716
IND_sk,0.002161129638617561
