Feature,Importance
INF_sd,0.2637085922875937
IND_avg,0.15162102943769507
SUP_kr,0.11787553291557165
SUP_sk,0.08318655282427151
INC_sd,0.0745464770533063
INC_kr,0.07272979799052305
INF_avg,0.05575012943328789
SUP_sd,0.044792487216134894
INC_avg,0.03074858665061153
SUP_r1,0.02079253759072145
IND_sd,0.016695499261134502
INC_sk,0.01578814870179277
IND_r1,0.010664160041169466
SUP_avg,0.01022619981492706
INF_r1,0.007721210278715791
IND_kr,0.006187949067464979
INF_sk,0.005788222317698051
INC_r1,0.005140745634313654
INF_kr,0.003657509292429055
IND_sk,0.0023786321906375703
