Feature,Importance
INF_sd,0.1948101507960304
INF_kr,0.17073957689694771
INC_sd,0.11831295994301554
INF_avg,0.07751376563989339
INC_avg,0.06780118549585892
INC_r1,0.06131483919598784
INF_r1,0.05908121380501396
IND_avg,0.05590570388702905
INC_kr,0.047166780259178115
IND_sk,0.031075779010569606
IND_kr,0.027265965990276943
INC_sk,0.018092191949603324
SUP_avg,0.016834500537178537
INF_sk,0.013687880243302903
SUP_r1,0.012361966287488108
IND_r1,0.01079549343156673
IND_sd,0.008521618811008873
SUP_sd,0.003964733828825961
SUP_kr,0.0024074365162397595
SUP_sk,0.0023462574749843344
