Feature,Importance
INF_sd,0.2456210263762265
INF_r1,0.15460517275004285
INC_kr,0.1315757584370871
INF_avg,0.10391577422350924
INC_avg,0.08663142718301513
IND_avg,0.0809907320365811
SUP_sd,0.06375860421578727
SUP_avg,0.038580229697063324
IND_r1,0.03163971057985039
INC_sd,0.01564390520896163
INC_r1,0.013336948236319897
INC_sk,0.0058269428625523445
IND_sk,0.005054946017190794
INF_sk,0.004745934373081014
INF_kr,0.004165187653096951
SUP_kr,0.003594459149852477
SUP_r1,0.0033091894251058313
IND_sd,0.0025651911358992234
SUP_sk,0.0022845407687395744
IND_kr,0.0021543196700374223
