Feature,Importance
SUP_avg,0.29591693103834266
INF_avg,0.14746715012640388
IND_r1,0.10278285630345982
INC_avg,0.09665291093945517
SUP_sd,0.08826364366262139
INF_kr,0.06511451172784315
INC_kr,0.04426516417950566
INF_sd,0.04004101234427125
IND_avg,0.029397009761853613
SUP_kr,0.018704597028670823
SUP_r1,0.01395415891046834
IND_sd,0.013489437302057943
INC_sd,0.009566728546214893
INF_sk,0.00851220017763241
INC_r1,0.007504974745612172
INF_r1,0.005555788391636358
INC_sk,0.004552988754360399
IND_sk,0.003938529113008201
IND_kr,0.002384951218825395
SUP_sk,0.0019344557277564025
