Feature,Importance
INC_avg,0.2562176042507782
SUP_r1,0.16601594413631196
INF_sd,0.14491173230236956
INF_avg,0.06419095878935824
IND_r1,0.06372373423633101
IND_sk,0.05831943089717708
INF_r1,0.03970224799881172
INF_sk,0.03757127156511605
IND_kr,0.024172839974447018
SUP_sk,0.022895759389079808
IND_sd,0.022147097351092312
SUP_sd,0.021397279581821506
INC_r1,0.01644382686416959
INF_kr,0.013404230203545732
INC_sd,0.012735080685291007
SUP_avg,0.01261641736656462
INC_sk,0.007709647695362579
IND_avg,0.007083574773934782
SUP_kr,0.0069643242838518795
INC_kr,0.0017769976545854603
