Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
0,0.2470588235,0.1063714195,0.0311678898,1.7676121539,0.0035513843,0.2323529412,0.1104019081,0.2043681747,2.6836870952,0.2541164497,0.5205882353,0.1182704074,0.431531303,2.4473308298,0.13029295,0.5205882353,0.1182704074,0.431531303,2.4473308298,0.13029295,0.8684420602499999,0.8561602951999999
1,0.3333333333,0.1374368542,0.157635468,3.508650519,-0.8060742832,0.2083333333,0.1187317237,0.13859746,2.1542138853,0.137606521,0.4583333333,0.1753963765,-0.0672625698,2.1326630964,0.4635314152,0.4583333333,0.1753963765,-0.0672625698,2.1326630964,0.4635314152,0.71176977605,0.7119888226
10,0.45,0.15,-1.0,1.0,0.0,0.15,0.15,-1.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.92579785416,0.9196138043099997
100,0.2884615385,0.1527363819,0.164875349,2.0865899268,0.2594492206,0.2538461538,0.1307692308,0.160311284,2.2042959256,0.0708324852,0.4576923077,0.1713589955,-0.0390716199,2.3268846322,0.3047545731,0.4576923077,0.1713589955,-0.0390716199,2.3268846322,0.3047545731,0.8440763327,0.8416801229499999
101,0.2466666667,0.1024152766,0.0333716916,3.4313415685,0.8346433149,0.2333333333,0.1398411798,0.1348837209,2.0299586777,0.2708700538,0.52,0.1275408431,-0.011342155,2.6537221177,0.3933166286,0.52,0.1275408431,-0.011342155,2.6537221177,0.3933166286,0.78983422385,0.7898593295
102,0.2444444444,0.1116652847,0.0563301729,2.3994706401,-0.459096367,0.2888888889,0.1486565351,-0.155930872,2.6627446085,0.1908256075,0.4666666667,0.1452966315,0.5802047782,1.91966759,-0.0603725615,0.4666666667,0.1452966315,0.5802047782,1.91966759,-0.0603725615,0.8067996948999999,0.79016927305
103,0.4117647059,0.2111100994,-0.1782566564,2.1746508622,0.2577844403,0.2,0.1328422328,-0.3076923077,3.5133333333,1.0538817138,0.3882352941,0.2083050731,-0.4893353056,1.9588035988,-0.2338848082,0.3882352941,0.2083050731,-0.4893353056,1.9588035988,-0.2338848082,0.7468422740599999,0.7464161064499999
104,0.275,0.1639359631,-0.3333333333,2.4256354786,0.4042985353,0.2,0.1290994449,-0.1875,3.12,0.6971370023,0.525,0.1785357107,-0.4795417349,2.9238754325,0.2361256612,0.525,0.1785357107,-0.4795417349,2.9238754325,0.2361256612,0.859128586,0.8569751050000001
105,0.3041666667,0.1645173919,0.1237683398,2.3690113192,-0.2350711643,0.1916666667,0.115168958,0.1773119605,3.2366711439,0.8175256535,0.5041666667,0.1206895696,0.3259187125,2.7140048386,0.631140126,0.5041666667,0.1206895696,0.3259187125,2.7140048386,0.631140126,0.8076559726499999,0.8049653516499999
106,0.22,0.14,-0.1369193154,1.6022490629,0.0787172012,0.23,0.1268857754,0.4727104533,1.9728019752,-0.2819575118,0.55,0.1688194302,-0.2743362832,1.6943674977,0.1870575403,0.55,0.1688194302,-0.2743362832,1.6943674977,0.1870575403,0.833821745105,0.8309996206549999
107,0.225,0.0433012702,-0.3333333333,2.3333333333,1.1547005384,0.25,0.15,0.0909090909,2.1851851852,-0.8888888889,0.525,0.1089724736,0.1111111111,2.0969529086,0.6520236647,0.525,0.1089724736,0.1111111111,2.0969529086,0.6520236647,0.79972674065,0.7996427671
