Generation 0 | Revalues: 100 | GridSize: 2
Generation 1 | Revalues: 19970 | GridSize: 200
Generation 2 | Revalues: 24080 | GridSize: 235
Generation 3 | Revalues: 27170 | GridSize: 230
Generation 4 | Revalues: 30120 | GridSize: 244
Generation 5 | Revalues: 31850 | GridSize: 243
Generation 6 | Revalues: 34000 | GridSize: 228
Generation 7 | Revalues: 36310 | GridSize: 239
Generation 8 | Revalues: 38830 | GridSize: 249
Generation 9 | Revalues: 41720 | GridSize: 233
Generation 10 | Revalues: 45100 | GridSize: 251
Generation 11 | Revalues: 46470 | GridSize: 240
Generation 12 | Revalues: 47800 | GridSize: 228
Generation 13 | Revalues: 48900 | GridSize: 238
Generation 14 | Revalues: 50740 | GridSize: 234
Generation 15 | Revalues: 52120 | GridSize: 238
Generation 16 | Revalues: 53190 | GridSize: 247
Generation 17 | Revalues: 54660 | GridSize: 256
Generation 18 | Revalues: 55800 | GridSize: 259
Generation 19 | Revalues: 57200 | GridSize: 263
Generation 20 | Revalues: 58360 | GridSize: 266
Generation 21 | Revalues: 59710 | GridSize: 277
Generation 22 | Revalues: 61150 | GridSize: 270
Generation 23 | Revalues: 62650 | GridSize: 287
Generation 24 | Revalues: 64260 | GridSize: 269
Generation 25 | Revalues: 65340 | GridSize: 285
Generation 26 | Revalues: 67180 | GridSize: 259
Generation 27 | Revalues: 68710 | GridSize: 267
Generation 28 | Revalues: 69900 | GridSize: 266
Generation 29 | Revalues: 71480 | GridSize: 276
Generation 30 | Revalues: 72820 | GridSize: 276
Generation 31 | Revalues: 74030 | GridSize: 281
Generation 32 | Revalues: 76320 | GridSize: 274
Generation 33 | Revalues: 77480 | GridSize: 276
Generation 34 | Revalues: 78480 | GridSize: 284
Generation 35 | Revalues: 79790 | GridSize: 294
Generation 36 | Revalues: 80970 | GridSize: 298
Generation 37 | Revalues: 82710 | GridSize: 300
Generation 38 | Revalues: 83760 | GridSize: 297
Generation 39 | Revalues: 85180 | GridSize: 290
Generation 40 | Revalues: 86200 | GridSize: 291
Generation 41 | Revalues: 87650 | GridSize: 296
Generation 42 | Revalues: 88830 | GridSize: 295
Generation 43 | Revalues: 89890 | GridSize: 297
Generation 44 | Revalues: 91000 | GridSize: 299
Generation 45 | Revalues: 92190 | GridSize: 297
Generation 46 | Revalues: 93810 | GridSize: 297
Generation 47 | Revalues: 94930 | GridSize: 295
Generation 48 | Revalues: 95990 | GridSize: 296
Generation 49 | Revalues: 97600 | GridSize: 295
Generation 50 | Revalues: 98800 | GridSize: 289
Generation 51 | Revalues: 100030 | GridSize: 295
Generation 52 | Revalues: 101070 | GridSize: 298
Generation 53 | Revalues: 102930 | GridSize: 300
Generation 54 | Revalues: 104400 | GridSize: 300
Generation 55 | Revalues: 105550 | GridSize: 298
Generation 56 | Revalues: 106660 | GridSize: 295
Generation 57 | Revalues: 107690 | GridSize: 300
Generation 58 | Revalues: 108840 | GridSize: 300
Generation 59 | Revalues: 109870 | GridSize: 299
Generation 60 | Revalues: 111200 | GridSize: 297
Generation 61 | Revalues: 112350 | GridSize: 298
Generation 62 | Revalues: 113420 | GridSize: 295
Generation 63 | Revalues: 114440 | GridSize: 299
Generation 64 | Revalues: 115560 | GridSize: 299
Generation 65 | Revalues: 116560 | GridSize: 300
Generation 66 | Revalues: 117650 | GridSize: 291
Generation 67 | Revalues: 119390 | GridSize: 282
Generation 68 | Revalues: 120640 | GridSize: 275
Generation 69 | Revalues: 122060 | GridSize: 281
Generation 70 | Revalues: 123460 | GridSize: 296
Generation 71 | Revalues: 124460 | GridSize: 295
Generation 72 | Revalues: 125830 | GridSize: 292
Generation 73 | Revalues: 126960 | GridSize: 280
Generation 74 | Revalues: 128420 | GridSize: 276
Generation 75 | Revalues: 129530 | GridSize: 287
Generation 76 | Revalues: 130690 | GridSize: 297
Generation 77 | Revalues: 131780 | GridSize: 300
Generation 78 | Revalues: 133020 | GridSize: 298
Generation 79 | Revalues: 134030 | GridSize: 300
Generation 80 | Revalues: 135270 | GridSize: 295
Generation 81 | Revalues: 136340 | GridSize: 300
