Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 31650 | GridSize: 300
Generation 2 | Revalues: 34860 | GridSize: 300
Generation 3 | Revalues: 36880 | GridSize: 300
Generation 4 | Revalues: 39100 | GridSize: 298
Generation 5 | Revalues: 41530 | GridSize: 300
Generation 6 | Revalues: 44270 | GridSize: 300
Generation 7 | Revalues: 46280 | GridSize: 299
Generation 8 | Revalues: 48330 | GridSize: 300
Generation 9 | Revalues: 49910 | GridSize: 300
Generation 10 | Revalues: 51950 | GridSize: 300
Generation 11 | Revalues: 53540 | GridSize: 299
Generation 12 | Revalues: 55400 | GridSize: 300
Generation 13 | Revalues: 57110 | GridSize: 298
Generation 14 | Revalues: 59230 | GridSize: 300
Generation 15 | Revalues: 60720 | GridSize: 299
Generation 16 | Revalues: 62470 | GridSize: 300
Generation 17 | Revalues: 63580 | GridSize: 300
Generation 18 | Revalues: 65150 | GridSize: 299
Generation 19 | Revalues: 67110 | GridSize: 294
Generation 20 | Revalues: 68440 | GridSize: 295
Generation 21 | Revalues: 70240 | GridSize: 300
Generation 22 | Revalues: 71780 | GridSize: 298
Generation 23 | Revalues: 73110 | GridSize: 300
Generation 24 | Revalues: 74670 | GridSize: 300
Generation 25 | Revalues: 76000 | GridSize: 300
Generation 26 | Revalues: 77410 | GridSize: 300
Generation 27 | Revalues: 78720 | GridSize: 298
Generation 28 | Revalues: 80100 | GridSize: 297
Generation 29 | Revalues: 81200 | GridSize: 299
Generation 30 | Revalues: 82300 | GridSize: 298
Generation 31 | Revalues: 83520 | GridSize: 296
Generation 32 | Revalues: 84840 | GridSize: 298
Generation 33 | Revalues: 86490 | GridSize: 300
Generation 34 | Revalues: 87870 | GridSize: 300
Generation 35 | Revalues: 89420 | GridSize: 300
Generation 36 | Revalues: 90680 | GridSize: 300
Generation 37 | Revalues: 92570 | GridSize: 300
Generation 38 | Revalues: 93970 | GridSize: 300
Generation 39 | Revalues: 95120 | GridSize: 300
Generation 40 | Revalues: 96700 | GridSize: 300
Generation 41 | Revalues: 97810 | GridSize: 300
Generation 42 | Revalues: 99490 | GridSize: 300
Generation 43 | Revalues: 100930 | GridSize: 300
Generation 44 | Revalues: 102090 | GridSize: 300
Generation 45 | Revalues: 103520 | GridSize: 300
Generation 46 | Revalues: 104990 | GridSize: 300
Generation 47 | Revalues: 106130 | GridSize: 300
Generation 48 | Revalues: 107380 | GridSize: 300
Generation 49 | Revalues: 108520 | GridSize: 300
Generation 50 | Revalues: 109870 | GridSize: 300
Generation 51 | Revalues: 110960 | GridSize: 300
