Feature,Importance
IND_avg,0.20975088015456145
INF_sd,0.20059127721933373
INF_avg,0.15807506946621797
INC_avg,0.06523872220048949
INC_r1,0.0627545687081691
SUP_sd,0.05884223539744342
IND_kr,0.043139025817349595
INF_sk,0.04288558086492572
INC_sd,0.02664060048928126
INF_r1,0.024305627306162744
SUP_avg,0.019006886929925252
IND_sd,0.018143315057999217
IND_sk,0.016920557102527975
SUP_kr,0.011770082439215044
INC_kr,0.010161209778623899
SUP_sk,0.01004959955368331
SUP_r1,0.00914816734267972
INC_sk,0.004989992776829285
INF_kr,0.0044124429986102075
IND_r1,0.003174158395971613
