Feature,Importance
SUP_sd,0.2568953258986632
SUP_avg,0.23505910538944996
INC_kr,0.07359100528174906
INC_r1,0.07058451499142533
SUP_sk,0.06615521052951963
IND_avg,0.04918664894203957
INC_avg,0.03265930189920464
INF_sk,0.03192642728966826
INF_sd,0.029189864319407746
INF_r1,0.0257997565796158
INC_sk,0.02376444226481443
INF_avg,0.02362626412428275
IND_r1,0.016495587069145667
IND_sd,0.016336863652620597
IND_sk,0.01200348210546402
INF_kr,0.010705479692011138
SUP_r1,0.010010249965320041
SUP_kr,0.006663357366871321
INC_sd,0.004830440250800844
IND_kr,0.004516672387926024
