Feature,Importance
IND_r1,0.15795039338366645
INC_sd,0.14357794855302103
IND_avg,0.11052306499893247
INC_avg,0.09511024922187028
INF_sk,0.09142844833411039
INF_avg,0.07856960732162638
IND_kr,0.06542267541702103
INC_r1,0.0546874763500827
INF_kr,0.04205010880158841
INF_sd,0.035321621906378595
SUP_sd,0.021675772991399028
SUP_sk,0.020091588174006535
SUP_kr,0.016143718755267045
IND_sd,0.014808730325362673
INC_kr,0.012589700716055823
INF_r1,0.011802782990502836
INC_sk,0.009416699042541263
IND_sk,0.006565519431995623
SUP_r1,0.006267736426034863
SUP_avg,0.005996156858536588
