Feature,Importance
INC_avg,0.19170493406402447
SUP_r1,0.19087052150615072
SUP_sd,0.1094444712427654
SUP_avg,0.10216799122464212
INF_avg,0.08216411137591662
IND_r1,0.07462914455264126
INF_r1,0.044369131069280386
IND_sd,0.03706229681049188
INF_sd,0.032071252588258006
INC_r1,0.029990499964384635
INC_sd,0.020859690745458914
INF_kr,0.01786699194212927
IND_avg,0.017617780186068285
INF_sk,0.015176217662226566
IND_kr,0.013914642144911914
IND_sk,0.0068699501507480075
SUP_sk,0.004227973650488847
INC_sk,0.003261991130624065
INC_kr,0.0030281222078351777
SUP_kr,0.002702285780953453
