Feature,Importance
IND_avg,0.23113829549776063
INC_avg,0.2258952483654864
INF_sd,0.17290428056380072
SUP_avg,0.09161106551341668
INF_avg,0.04589888696083415
SUP_sd,0.04444101334899161
IND_r1,0.04287085692446291
INC_sd,0.03237199089814255
INF_r1,0.02358117314800642
SUP_r1,0.017679244167555022
IND_sd,0.016661275816790003
SUP_sk,0.012758976459491795
INF_kr,0.008237783790964088
INF_sk,0.007429293185975055
SUP_kr,0.0073166151254880855
IND_kr,0.004804405428162698
INC_kr,0.0039482401926166895
INC_sk,0.0037562420592517015
IND_sk,0.00360673066723332
INC_r1,0.0030883818855695242
