Feature,Importance
IND_sd,0.12187470195395847
INF_sd,0.11939300569271266
INC_avg,0.09230885258816836
INC_sk,0.08185815772819356
SUP_r1,0.07584866561784791
INC_sd,0.07233468436269318
IND_kr,0.06670395136603656
INF_avg,0.06484090320755445
IND_sk,0.05142533532263805
INC_r1,0.051394026287427765
IND_avg,0.048967039386011775
INF_sk,0.03301457278872991
INC_kr,0.03148962927625467
IND_r1,0.02336176546663443
SUP_sk,0.014631954933205994
SUP_kr,0.011810039963458531
SUP_avg,0.011734599353404962
INF_kr,0.011052498898115225
SUP_sd,0.008406436973760308
INF_r1,0.007549178833193101
