Feature,Importance
SUP_avg,0.2409461697757725
INF_sk,0.1321082224456899
INF_avg,0.13109027509225343
IND_sd,0.06569386577780773
SUP_r1,0.06489160550816159
INC_kr,0.04262501390269932
IND_sk,0.0416510187817266
INF_r1,0.04156387333929106
SUP_sd,0.03962642015430918
IND_kr,0.0310701106108308
INC_avg,0.02951162531194323
INF_kr,0.02925509596020442
INC_sd,0.024300796045647135
INC_r1,0.02232410026326819
INF_sd,0.018164387853237984
INC_sk,0.013660850972826495
SUP_sk,0.010409630724894736
IND_avg,0.009641969967139572
IND_r1,0.0063891620549157225
SUP_kr,0.0050758054573804105
