Feature,Importance
INF_kr,0.13453822585815797
INF_sd,0.11984691558217891
INF_sk,0.11901674438934466
INF_avg,0.09743255061789446
SUP_avg,0.07945526663871698
IND_r1,0.07045613768725895
INC_sd,0.05294469947215417
INC_avg,0.051345000887347156
IND_kr,0.051269005209993675
IND_avg,0.04635852045433036
SUP_sd,0.04078105012166053
INC_r1,0.02765793562565665
INC_kr,0.024055347421278146
SUP_sk,0.02346991837499991
SUP_r1,0.015878941287095175
INC_sk,0.015582437895470433
INF_r1,0.0128966562103585
SUP_kr,0.007258912138904201
IND_sk,0.005292691186166412
IND_sd,0.00446304294103261
