Generation 0 | Revalues: 100 | GridSize: 2
Generation 1 | Revalues: 19380 | GridSize: 251
Generation 2 | Revalues: 21500 | GridSize: 281
Generation 3 | Revalues: 26160 | GridSize: 232
Generation 4 | Revalues: 29380 | GridSize: 296
Generation 5 | Revalues: 31280 | GridSize: 297
Generation 6 | Revalues: 33610 | GridSize: 298
Generation 7 | Revalues: 35930 | GridSize: 282
Generation 8 | Revalues: 38860 | GridSize: 279
Generation 9 | Revalues: 40700 | GridSize: 295
Generation 10 | Revalues: 43200 | GridSize: 297
Generation 11 | Revalues: 44500 | GridSize: 300
Generation 12 | Revalues: 45760 | GridSize: 300
Generation 13 | Revalues: 47890 | GridSize: 300
Generation 14 | Revalues: 49550 | GridSize: 300
Generation 15 | Revalues: 51530 | GridSize: 300
Generation 16 | Revalues: 52900 | GridSize: 299
Generation 17 | Revalues: 54290 | GridSize: 300
Generation 18 | Revalues: 55800 | GridSize: 294
Generation 19 | Revalues: 57840 | GridSize: 298
Generation 20 | Revalues: 59130 | GridSize: 298
Generation 21 | Revalues: 60480 | GridSize: 296
Generation 22 | Revalues: 62150 | GridSize: 300
Generation 23 | Revalues: 63350 | GridSize: 298
Generation 24 | Revalues: 64900 | GridSize: 297
Generation 25 | Revalues: 66400 | GridSize: 300
Generation 26 | Revalues: 67680 | GridSize: 295
Generation 27 | Revalues: 69430 | GridSize: 300
Generation 28 | Revalues: 70690 | GridSize: 300
Generation 29 | Revalues: 72160 | GridSize: 300
Generation 30 | Revalues: 73240 | GridSize: 300
Generation 31 | Revalues: 74600 | GridSize: 298
Generation 32 | Revalues: 75800 | GridSize: 300
Generation 33 | Revalues: 77000 | GridSize: 300
Generation 34 | Revalues: 78410 | GridSize: 297
Generation 35 | Revalues: 79870 | GridSize: 296
Generation 36 | Revalues: 81150 | GridSize: 300
Generation 37 | Revalues: 82690 | GridSize: 300
Generation 38 | Revalues: 83730 | GridSize: 300
Generation 39 | Revalues: 84970 | GridSize: 300
Generation 40 | Revalues: 86040 | GridSize: 297
Generation 41 | Revalues: 87080 | GridSize: 298
Generation 42 | Revalues: 88120 | GridSize: 300
Generation 43 | Revalues: 89550 | GridSize: 300
Generation 44 | Revalues: 90710 | GridSize: 300
Generation 45 | Revalues: 91950 | GridSize: 300
Generation 46 | Revalues: 93030 | GridSize: 300
Generation 47 | Revalues: 94300 | GridSize: 300
Generation 48 | Revalues: 95440 | GridSize: 300
Generation 49 | Revalues: 96600 | GridSize: 300
Generation 50 | Revalues: 98030 | GridSize: 300
Generation 51 | Revalues: 99240 | GridSize: 300
Generation 52 | Revalues: 100340 | GridSize: 300
Generation 53 | Revalues: 101840 | GridSize: 294
Generation 54 | Revalues: 103020 | GridSize: 300
Generation 55 | Revalues: 104280 | GridSize: 299
Generation 56 | Revalues: 105450 | GridSize: 299
Generation 57 | Revalues: 106620 | GridSize: 300
Generation 58 | Revalues: 108010 | GridSize: 299
Generation 59 | Revalues: 109260 | GridSize: 297
Generation 60 | Revalues: 110420 | GridSize: 298
Generation 61 | Revalues: 111470 | GridSize: 298
Generation 62 | Revalues: 112510 | GridSize: 300
Generation 63 | Revalues: 113640 | GridSize: 300
Generation 64 | Revalues: 114700 | GridSize: 300
Generation 65 | Revalues: 115810 | GridSize: 300
Generation 66 | Revalues: 116900 | GridSize: 300
Generation 67 | Revalues: 118050 | GridSize: 300
Generation 68 | Revalues: 119170 | GridSize: 297
Generation 69 | Revalues: 120300 | GridSize: 300
Generation 70 | Revalues: 121850 | GridSize: 300
Generation 71 | Revalues: 123090 | GridSize: 299
Generation 72 | Revalues: 124180 | GridSize: 300
Generation 73 | Revalues: 125250 | GridSize: 300
Generation 74 | Revalues: 126490 | GridSize: 300
Generation 75 | Revalues: 127540 | GridSize: 300
Generation 76 | Revalues: 128690 | GridSize: 300
Generation 77 | Revalues: 129720 | GridSize: 297
Generation 78 | Revalues: 130920 | GridSize: 293
Generation 79 | Revalues: 132090 | GridSize: 300
Generation 80 | Revalues: 133450 | GridSize: 300
Generation 81 | Revalues: 134460 | GridSize: 300
Generation 82 | Revalues: 135600 | GridSize: 300
Generation 83 | Revalues: 136670 | GridSize: 300
Generation 84 | Revalues: 137940 | GridSize: 300
Generation 85 | Revalues: 139060 | GridSize: 300
Generation 86 | Revalues: 140120 | GridSize: 300
Generation 87 | Revalues: 141180 | GridSize: 300
Generation 88 | Revalues: 142220 | GridSize: 300
Generation 89 | Revalues: 143490 | GridSize: 300
Generation 90 | Revalues: 144540 | GridSize: 300
Generation 91 | Revalues: 145610 | GridSize: 300
Generation 92 | Revalues: 146770 | GridSize: 300
Generation 93 | Revalues: 147860 | GridSize: 299
Generation 94 | Revalues: 149320 | GridSize: 300
Generation 95 | Revalues: 150430 | GridSize: 292
Generation 96 | Revalues: 151570 | GridSize: 300
Generation 97 | Revalues: 152970 | GridSize: 300
Generation 98 | Revalues: 153980 | GridSize: 300
Generation 99 | Revalues: 155200 | GridSize: 300
Generation 100 | Revalues: 156340 | GridSize: 300
Generation 101 | Revalues: 157440 | GridSize: 300
Generation 102 | Revalues: 158480 | GridSize: 300
Generation 103 | Revalues: 159670 | GridSize: 300
Generation 104 | Revalues: 160740 | GridSize: 300
Generation 105 | Revalues: 161990 | GridSize: 299
Generation 106 | Revalues: 163160 | GridSize: 298
Generation 107 | Revalues: 164420 | GridSize: 300
Generation 108 | Revalues: 165510 | GridSize: 300
Generation 109 | Revalues: 166840 | GridSize: 300
Generation 110 | Revalues: 168060 | GridSize: 300
Generation 111 | Revalues: 169100 | GridSize: 300
Generation 112 | Revalues: 170170 | GridSize: 300
Generation 113 | Revalues: 171240 | GridSize: 300
Generation 114 | Revalues: 172480 | GridSize: 300
Generation 115 | Revalues: 173650 | GridSize: 297
Generation 116 | Revalues: 174770 | GridSize: 299
Generation 117 | Revalues: 175930 | GridSize: 300
Generation 118 | Revalues: 177100 | GridSize: 300
Generation 119 | Revalues: 178150 | GridSize: 298
Generation 120 | Revalues: 179170 | GridSize: 300
Generation 121 | Revalues: 180330 | GridSize: 300
Generation 122 | Revalues: 181470 | GridSize: 298
Generation 123 | Revalues: 182670 | GridSize: 300
Generation 124 | Revalues: 183960 | GridSize: 299
Generation 125 | Revalues: 185010 | GridSize: 300
Generation 126 | Revalues: 186160 | GridSize: 300
Generation 127 | Revalues: 187430 | GridSize: 298
Generation 128 | Revalues: 188550 | GridSize: 300
Generation 129 | Revalues: 189640 | GridSize: 300
Generation 130 | Revalues: 190790 | GridSize: 300
