Instance,SBS_Prediction
71,0.8742769289325589
129,0.8242229466515388
22,0.8450636595337804
183,0.8422742958597818
429,0.837252109677467
64,0.8533792594775294
481,0.852689056043256
241,0.8617275602931679
281,0.8532385241718764
84,0.8667377726668225
161,0.8611449386892615
103,0.8664991484661093
209,0.8498756253770173
206,0.8557518649879928
244,0.8471535955413129
336,0.8544697544309181
331,0.848527494854758
0,0.8549437050600042
261,0.8532425503881396
504,0.8552974874885813
407,0.8746570373860237
440,0.8496934696165102
230,0.8621610228014195
430,0.8469707088107605
A,0.853567462249273
357,0.867255216981608
202,0.8583359964905006
345,0.8562739727314254
232,0.8671036733180674
127,0.8561250544912578
20,0.8733162899131073
387,0.8630647969516548
67,0.849792152446628
502,0.8654920827846984
94,0.855549771067917
74,0.8511771984565101
23,0.8602521442343174
156,0.8712915226980147
394,0.8511358014977932
121,0.8636793182139313
242,0.8615841188708481
80,0.8560288377001909
11,0.8529902079452555
59,0.8533633354512662
179,0.8552432183062628
427,0.8662794570833711
340,0.8455034566069037
137,0.8564390467200164
366,0.8564568220853969
322,0.8628267079499681
81,0.8449903270327097
237,0.8400940721708672
69,0.8629247164533687
239,0.8610470024590995
497,0.8483468479529728
496,0.859126598830256
