Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
C,0.2476000000,0.0379768350,0.3079890656,2.6441089912,-0.0818314410,0.2924000000,0.0542055348,-0.2266172200,2.4637176636,0.4110712143,0.4600000000,0.0463896540,-0.0740740741,4.3519644560,-1.3078162850,0.4600000000,0.0463896540,-0.0740740741,4.3519644560,-1.3078162850
