Instance,SBS_Prediction
71,0.8088995642190002
129,0.7338324294188004
22,0.7062965781049
183,0.8748092979330899
429,0.7962144738782997
64,0.7974123307293003
481,0.8075244800700503
241,0.8078673081824
281,0.79551912861175
84,0.80060216368235
161,0.7979438622576501
103,0.7952722333428501
209,0.7978859727127499
206,0.79718682429765
244,0.8055589414288504
336,0.7931464047753503
331,0.7881998014428503
0,0.7979488744908498
261,0.8007368614230499
504,0.8036687956504995
407,0.7994357635032502
440,0.8019985965008501
230,0.8040351503728502
430,0.7961047438887001
A,0.7888307768020497
357,0.8065109129076496
202,0.7987769980224503
345,0.7989595655604503
232,0.7913368689055001
127,0.8014792805086504
20,0.7929035582976495
387,0.7903869280784999
67,0.8035707282031502
502,0.7875878550707998
94,0.7924352326192998
74,0.8080613600941997
23,0.79477588494615
156,0.7981452598879
394,0.7882122076086499
121,0.7983355189857501
242,0.8095858787632001
80,0.7901934672617998
11,0.7859492318201505
59,0.8039294518390502
179,0.8090928289710501
427,0.8037134195394
340,0.79769266456915
137,0.7938821538882498
366,0.8051297873157001
322,0.7974305893502001
81,0.8045721630263002
237,0.7912351788814002
69,0.7851413315591502
239,0.7964690723751501
497,0.8067162010286001
